id,label,type,cluster_id,cluster_size,type_counts
node:4e4bba765490e5ea,Seafastening shackle drop to deck,entity,928,2,{'entity': 2}
node:4b970cb1410e9aa8,nut from Seafastening shackle drop to deck from outboard side of reel,entity,1031,2,{'entity': 2}
node:ec92e81c3a2d4a03,nut from shackle drop from outboard side of reel,entity,422,2,{'entity': 2}
node:b40a04057096f67f,Seafastening shackle drop,entity,7274,1,{'entity': 1}
node:5c9d46e639efe659,shackle drop,entity,6044,1,{'entity': 1}
node:603f5216ffe42a03,Seafastening shackle drop from outboard side,entity,4443,1,{'entity': 1}
node:dc33662aa8d98ca4,shackle drop to deck from outboard side of reel,entity,459,2,{'entity': 2}
node:ee99be5d6f0244c1,nut from shackle drop to deck,entity,230,2,{'entity': 2}
node:c29dc81cc3fb0238,shackle drop to deck,entity,6902,1,{'entity': 1}
node:f6b8e00353da70b9,shackle drop from outboard side,entity,7059,1,{'entity': 1}
node:09229d851f4df4f0,nut from shackle drop,entity,5186,1,{'entity': 1}
node:d8a2c2dd34da9f26,nut from shackle drop from outboard side,entity,7723,1,{'entity': 1}
node:3ee4914ec9666f22,Seafastening shackle drop from outboard side of reel,entity,6926,1,{'entity': 1}
node:517016d29110d473,deck,entity,8297,1,{'entity': 1}
node:c8bd99653818daac,reel,entity,7693,1,{'entity': 1}
node:62c2222c1576107e,then deck,entity,4410,1,{'entity': 1}
node:6751c59ddbb76464,frame,entity,4881,1,{'entity': 1}
node:6a267db98e12220e,just area,entity,5770,1,{'entity': 1}
node:e754b19165d27613,109 grams,entity,5885,1,{'entity': 1}
node:562bc6061f21a392,Calculator shows,entity,8081,1,{'entity': 1}
node:34dbfdbbb05fb457,distance of approximately 1.5 metres,entity,4630,1,{'entity': 1}
node:8bad411ebc90802f,distance,entity,6265,1,{'entity': 1}
node:97b4c24fd8cb4963,fell,entity,6167,1,{'entity': 1}
node:78e185d72c9eff17,approximately 1.5 metres,entity,7,2,{'entity': 2}
node:dd03eb7c4d1e90dc,check,entity,6529,1,{'entity': 1}
node:781f496593273422,check of shackles,entity,2031,2,{'entity': 2}
node:acdf8d7b8e38af56,found,entity,5696,1,{'entity': 1}
node:839dd437948db89f,check of other shackles,entity,2031,2,{'entity': 2}
node:3347822d1acb1273,2025-06-17 14:30:00.000,entity,113,80,{'entity': 80}
node:d536088f3cb8af2d,shackle,entity,5196,1,{'entity': 1}
node:82d87e2e8ccd6c83,301622C001,entity,28,3,{'entity': 3}
node:22772ec1a4a885a5,AKER BP ASA,entity,6295,1,{'entity': 1}
node:c86da980f9e19bfd,2025-06-18,entity,980,22,{'entity': 22}
node:bbb970201f5edb0e,2025-07-11,entity,531,7,{'entity': 7}
node:f4128d3a19eba410,TFMC509,entity,235,6,{'entity': 6}
node:c454ea7fd2a5362f,him,entity,8049,1,{'entity': 1}
node:3cfc5180af8a67ec,ADC-130 One,entity,4453,1,{'entity': 1}
node:ff33b0c4ac923b85,handrails,entity,391,2,{'entity': 2}
node:3138a618587e7805,its importance,entity,8419,1,{'entity': 1}
node:30c46b9d480e0e76,2025-05-31 06:20:00.000,entity,113,80,{'entity': 80}
node:80a7e847df270c5e,2025-05-31,entity,179,16,{'entity': 16}
node:ee2c971a789669f8,2025-06-17,entity,980,22,{'entity': 22}
node:f5af7c252208ca43,2022-05-09 19:00:00.000,entity,95,123,{'entity': 123}
node:4ffbf27558a2721e,2022-05-17,entity,200,4,{'entity': 4}
node:8ac0f2f7b226a917,rig medic,entity,5035,1,{'entity': 1}
node:a5606731981ca5da,eye irritation,entity,558,2,{'entity': 2}
node:98f4a4cd33d8d37a,OTC pain medication,entity,5006,1,{'entity': 1}
node:b51adc63d8322c79,2/22/2022 IP,entity,8037,1,{'entity': 1}
node:52129a21626a68fe,significant improvement,entity,7182,1,{'entity': 1}
node:657921660a43090c,improvement,entity,6392,1,{'entity': 1}
node:23e5be99a8783c6f,2022-02-21 21:30:00.000,entity,95,123,{'entity': 123}
node:6984957411e2b1eb,079760C002,entity,8199,1,{'entity': 1}
node:d0781b51d54203d6,Animals,entity,5015,1,{'entity': 1}
node:36b3817d11994293,2022-02-22,entity,263,19,{'entity': 19}
node:694dc8677621b879,2024-04-03,entity,992,7,{'entity': 7}
node:1d958233ef003d51,USA,entity,6978,1,{'entity': 1}
node:f43813719fd90c9c,2023-06-15 03:00:00.000,entity,239,182,{'entity': 182}
node:6662966eace4fd3c,Cabo de polipropileno solto em pallet,entity,7177,1,{'entity': 1}
node:5f07ef86a3f840ba,2023-06-26,entity,163,10,{'entity': 10}
node:60dcd214065a0244,Staff member,entity,6930,1,{'entity': 1}
node:bafd071f53fd8391,leg dropped through floor port,entity,159,2,{'entity': 2}
node:7520c99057ca0c5b,uncovered floor port,entity,6454,1,{'entity': 1}
node:0a257684b38f92d1,leg dropped,entity,4520,1,{'entity': 1}
node:767334b04c8043ca,floor port,entity,5492,1,{'entity': 1}
node:b91d02f25cf2b4a6,leg dropped through uncovered floor port,entity,159,2,{'entity': 2}
node:04ab5dd563a6c3d3,her chair,entity,6364,1,{'entity': 1}
node:c68d3d438d04a36c,she,entity,7357,1,{'entity': 1}
node:d1cfd236d53255a9,electrical socket located within floor port beneath her seat,entity,164,2,{'entity': 2}
node:0334f3d6768bf2bb,socket located,entity,7162,1,{'entity': 1}
node:35e308e5b7719cea,socket located within floor port,entity,8378,1,{'entity': 1}
node:c6abc5e58b959adf,meeting within Building 3,entity,5489,1,{'entity': 1}
node:e42ad7cbdd249259,electrical socket located,entity,7912,1,{'entity': 1}
node:a37f5951746cee38,electrical socket,entity,7088,1,{'entity': 1}
node:beb295654838634a,socket located within floor port beneath her seat,entity,164,2,{'entity': 2}
node:6f0426a92e01c71e,electrical socket located within floor port,entity,6844,1,{'entity': 1}
node:c5adbca2049582ca,socket,entity,6686,1,{'entity': 1}
node:a60ccd447010263e,meeting,entity,5266,1,{'entity': 1}
node:8d9f271109d3065f,floor port cover,entity,5904,1,{'entity': 1}
node:9ebf60b7918beda6,her laptop,entity,5311,1,{'entity': 1}
node:39a3053cd6895936,recess,entity,6783,1,{'entity': 1}
node:b1eed579b42f0359,exposed lip of insecure cover,entity,7412,1,{'entity': 1}
node:e7f1db0be0069cf1,lip of cover,entity,6527,1,{'entity': 1}
node:5193d215de2361e7,lip,entity,5816,1,{'entity': 1}
node:1a560a4146e7b4dd,exposed lip,entity,4318,1,{'entity': 1}
node:19c2c53dd3c43ff3,lip of insecure cover,entity,6361,1,{'entity': 1}
node:bc0de47be5fd8a48,exposed lip of cover,entity,6761,1,{'entity': 1}
node:a71f2a54a10ccdaa,opening,entity,5717,1,{'entity': 1}
node:a8d5303709906331,chair,entity,7176,1,{'entity': 1}
node:e12472fe8236d9b8,unstable,entity,4985,1,{'entity': 1}
node:c1b71713fd8fb62b,communicated,entity,6724,1,{'entity': 1}
node:4b68fff81bb1d636,reinstated securely,entity,4496,1,{'entity': 1}
node:ee6e1733059a78a1,reinstated,entity,228,2,{'entity': 2}
node:1b9b04c8917fad20,immediately communicated,entity,4787,1,{'entity': 1}
node:b5101601b3212802,recent communication,entity,7617,1,{'entity': 1}
node:508972fa4bdb58ad,had communicated,entity,7341,1,{'entity': 1}
node:aaf33894da6f81bf,communication,entity,8476,1,{'entity': 1}
node:3c8b113431124eb6,had communicated in detail,entity,5478,1,{'entity': 1}
node:7a05e256d4d0cc04,LTI case,entity,8556,1,{'entity': 1}
node:a29ceae112eca4a8,aforementioned LTI case,entity,7710,1,{'entity': 1}
node:2abab86889f86e22,has dealt,entity,5780,1,{'entity': 1}
node:a70f0e21115b00d9,has dealt with on basis,entity,5552,1,{'entity': 1}
node:f7d7befedd2ae678,2025-01-21 11:00:00.000,entity,131,67,{'entity': 67}
node:3b8ae804f2efe16e,Minor Near Miss Staff member fell,entity,7767,1,{'entity': 1}
node:20476ad2fedae2fe,Miss Staff member,entity,5079,1,{'entity': 1}
node:a50dd02ed85cef1e,Minor fell from chair,entity,5809,1,{'entity': 1}
node:65ab57e6b87b7700,Minor fell,entity,4580,1,{'entity': 1}
node:b68ff562dc30d049,Minor Near Miss Staff member fell from chair,entity,5020,1,{'entity': 1}
node:3d94a0b766b6ce31,022770P404,entity,411,5,{'entity': 5}
node:f0afb3f6a19d0080,2025-01-21,entity,516,13,{'entity': 13}
node:9fa1f23673d0adb9,2025-01-29,entity,516,13,{'entity': 13}
node:e7159c7303c793dc,TFMC529,entity,468,2,{'entity': 2}
node:94b2d6ab8133226f,Main deck,entity,6328,1,{'entity': 1}
node:e6d178b318196567,nprotected,entity,5331,1,{'entity': 1}
node:9d87267bc2260d23,discussion,entity,4352,1,{'entity': 1}
node:d4bdc6789cb8eca0,team,entity,5340,1,{'entity': 1}
node:9cf70a7a607aa720,2024-10-18 05:41:00.000,entity,272,26,{'entity': 26}
node:28d5e3c7d7843f8c,Hotwork,entity,5064,1,{'entity': 1}
node:60fdd072acef32f5,300685C001,entity,1823,2,{'entity': 2}
node:ff834b2c3a9705b3,EQUINOR ENERGY AS,entity,4464,1,{'entity': 1}
node:f50356fc98b2b515,2024-12-28,entity,162,8,{'entity': 8}
node:bc0bf4b0539d57f9,2022-02-10 13:45:00.000,entity,95,123,{'entity': 123}
node:2ac1aace71754de8,2022-02-10,entity,3972,6,{'entity': 6}
node:9490ced678c2e7cc,hose,entity,7367,1,{'entity': 1}
node:4974cc7045d53360,pressure testing activity,entity,7623,1,{'entity': 1}
node:b068a7912512861f,observed,entity,6796,1,{'entity': 1}
node:615219d89e4724f4,leaking,entity,8229,1,{'entity': 1}
node:9ffbc5f031e7dd14,then carried,entity,6306,1,{'entity': 1}
node:01efe5ac4d0a3797,Job task,entity,6085,1,{'entity': 1}
node:5313ad91e1e83fcf,carried,entity,6553,1,{'entity': 1}
node:83701b7025b7dfed,where found,entity,6645,1,{'entity': 1}
node:05fead1cfb141e7f,defective,entity,6010,1,{'entity': 1}
node:62f3fa2f9a9e7138,2023-01-13 16:30:00.000,entity,239,182,{'entity': 182}
node:a932774db5c9dadd,Defective hose,entity,196,2,{'entity': 2}
node:701b6e964b48eaaf,pressure testing,entity,815,2,{'entity': 2}
node:38741580b7ff184a,hose Observed during pressure testing,entity,7376,1,{'entity': 1}
node:3263ea3671e8916f,Defective hose Observed during pressure testing,entity,4286,1,{'entity': 1}
node:0f64f438f40e006d,hose Observed,entity,5434,1,{'entity': 1}
node:5157e400058052e1,Defective hose Observed,entity,196,2,{'entity': 2}
node:488a39b9220e2665,Manufacturing-Testing,entity,7605,1,{'entity': 1}
node:cae93f8fd6198c6e,2023-01-13,entity,121,18,{'entity': 18}
node:bba9bca8f70a78fa,Observado que o paiol de químico,entity,1137,2,{'entity': 2}
node:a2c1f60620ea5501,não é possível abrir com,entity,7060,1,{'entity': 1}
node:d46b16d16e73a9a6,Observado que o paiol químico,entity,1137,2,{'entity': 2}
node:5e2bf4b7d9e013c6,PLS estava trancado com cadeado papaiz,entity,6551,1,{'entity': 1}
node:a7702efa4c08882f,não é abrir com,entity,3369,1,{'entity': 1}
node:0701bca104fec1d1,2022-03-31 10:56:00.000,entity,520,25,{'entity': 25}
node:44ce7d000f6bda5e,2022-04-10,entity,918,2,{'entity': 2}
node:86408add12a8faed,certain pressure,entity,7496,1,{'entity': 1}
node:b496d27e4914c8bb,GRV functionality,entity,5672,1,{'entity': 1}
node:9032a4f64de6ebfd,pressure,entity,6037,1,{'entity': 1}
node:3e74d783f22a9209,2024-06-10 09:56:00.000,entity,132,21,{'entity': 21}
node:b8a4c0c71038f8cd,GRV Testing,entity,6185,1,{'entity': 1}
node:848b465a4f6ab456,tension,entity,7841,1,{'entity': 1}
node:4e4c8862b266eb53,energy pressure,entity,6119,1,{'entity': 1}
node:ca0f28804c203f5f,2024-06-28,entity,105,11,{'entity': 11}
node:64e1969b08d422df,access routes,entity,7149,1,{'entity': 1}
node:f351683d055f2ac0,clear,entity,4556,1,{'entity': 1}
node:535af714943024db,X ray,entity,178,2,{'entity': 2}
node:cb93df7368e0291b,ankle sprain,entity,7289,1,{'entity': 1}
node:3515f22625a234d5,duties,entity,7808,1,{'entity': 1}
node:233a24aaf0d3ef6d,checked,entity,4594,1,{'entity': 1}
node:de00d92a4a69bfa6,1 week,entity,5633,1,{'entity': 1}
node:8da3d0f08c75607e,clear of obstructions,entity,8224,1,{'entity': 1}
node:48afd1b7d2cb3109,light duties,entity,7467,1,{'entity': 1}
node:9fb4af64bc16c72e,• IP,entity,5965,1,{'entity': 1}
node:e20107467d1eea93,vessel medic,entity,1049,2,{'entity': 2}
node:75aadecae9a68af9,personal injury,entity,5475,1,{'entity': 1}
node:980646f31a5c5e04,injury,entity,667,2,{'entity': 2}
node:04ba69d2744fe50a,safe,entity,5825,1,{'entity': 1}
node:a4d5ee736f39d185,planned controls,entity,4843,1,{'entity': 1}
node:f3b9457002536f81,VDR footage,entity,7831,1,{'entity': 1}
node:03f113b05255b8c3,Has preserved,entity,6878,1,{'entity': 1}
node:43795f2f52e2f917,2025-02-15 18:30:00.000,entity,113,80,{'entity': 80}
node:ad88967e3fdde988,ankle,entity,5950,1,{'entity': 1}
node:31bb80a135571bdf,RWC,entity,4707,1,{'entity': 1}
node:f7432bf59cb899ea,back deck,entity,4938,1,{'entity': 1}
node:0b578e9403f85fd1,2025-02-16,entity,436,41,{'entity': 41}
node:bff75636091ea22b,rádios,entity,5287,1,{'entity': 1}
node:ccf83e9a57db45ce,time máquinas que pode gerar incidentes ou acidentes,entity,827,2,{'entity': 2}
node:6f873fe0ed61a65f,time de máquinas que pode gerar incidentes ou acidentes,entity,827,2,{'entity': 2}
node:995e2322bb62e585,2022-06-08 05:52:00.000,entity,130,15,{'entity': 15}
node:adc128a0679fc41d,Comunicação falha devido,entity,5941,1,{'entity': 1}
node:31e41fd2659d6abc,falha devido,entity,6307,1,{'entity': 1}
node:9c4931d119bfacc0,2022-07-24,entity,263,19,{'entity': 19}
node:23f64b68aabedcc2,2023-02-21 19:51:00.000,entity,62,21,{'entity': 21}
node:4c6743b903770eb1,2023-02-21,entity,51,36,{'entity': 36}
node:cc434ebec1f9f967,Se observa que en el área de los controles eléctricos de la base,entity,6667,1,{'entity': 1}
node:07a657326dade681,estas cajas les está cayendo cemento y posible líquidos aumentando el riesgo de que se genere corto eléctrico,entity,703,2,{'entity': 2}
node:556afb6b31b3f99f,estas cajas les está cayendo cemento y posible líquidos aumentando el riesgo de que se genere un corto eléctrico,entity,703,2,{'entity': 2}
node:f2109ba0290f601d,2025-02-18 13:46:00.000,entity,113,80,{'entity': 80}
node:79ef74e61d92244a,Condición Segura,entity,4601,1,{'entity': 1}
node:b3886ae52ec990bf,2025-02-18,entity,436,41,{'entity': 41}
node:516a94111c041a24,imens,entity,5847,1,{'entity': 1}
node:8aab3166a56096c4,gjennom port mellom hall B og A1 så går,entity,8534,1,{'entity': 1}
node:82a8e2840f79be72,kjører gjennom port mellom hall B og A1 så går en person forbi,entity,465,2,{'entity': 2}
node:a00623b344dfa02f,kjører gjennom port mellom hall B og A1 så går,entity,465,2,{'entity': 2}
node:bb31c3677ee4b9af,gjennom port mellom hall B og A1 så går en person forbi,entity,7204,1,{'entity': 1}
node:38644a7e276de889,2023-01-05 11:32:00.000,entity,8280,1,{'entity': 1}
node:eeb546a03afdca2d,employee passed between gate,entity,4776,1,{'entity': 1}
node:40c117d3009c3523,employee passed,entity,4761,1,{'entity': 1}
node:b8323b4c8aa4bf14,2023-01-06,entity,1060,8,{'entity': 8}
node:cc1fba86911b6dea,2023-12-07,entity,1055,6,{'entity': 6}
node:5273b956004cbebf,locking pins,entity,8208,1,{'entity': 1}
node:81e0846de4ba8124,2,entity,3530,1,{'entity': 1}
node:4280bf311f0f31d9,door,entity,7539,1,{'entity': 1}
node:398f8b64b08cd666,process,entity,4786,1,{'entity': 1}
node:8985f7d90271c739,pin,entity,6764,1,{'entity': 1}
node:2927f93c55a687c8,lodged,entity,7127,1,{'entity': 1}
node:fa607b91712ec70f,One pin,entity,5676,1,{'entity': 1}
node:ed70e026eb83a332,lodged in place about 3m,entity,5349,1,{'entity': 1}
node:fd817f00c84fb025,3m,entity,6243,1,{'entity': 1}
node:bf7d04e4c6cf2727,lodged in place about 3m off ground,entity,5974,1,{'entity': 1}
node:fef1010e4212a338,ground.HSE,entity,5929,1,{'entity': 1}
node:5ca362c42e6f8192,3m off ground,entity,6097,1,{'entity': 1}
node:21ca44059f069b06,approximately 0.3 m,entity,646,2,{'entity': 2}
node:260dd7db606fc8ec,bottom pin,entity,5178,1,{'entity': 1}
node:cc6b74d58221e217,evidence,entity,5551,1,{'entity': 1}
node:e9550f724283a8f8,gathered.Preliminary report shall distributed by end of day,entity,93,3,{'entity': 3}
node:d77a3b8f19251871,gathered.Preliminary report shall distributed,entity,93,3,{'entity': 3}
node:f5edab8e2680607b,once report shall distributed,entity,26,2,{'entity': 2}
node:e822691e9e8e7d11,once gathered.Preliminary report shall distributed by end of day,entity,1990,3,{'entity': 3}
node:5211eb11e234d0b0,once gathered.Preliminary report shall distributed,entity,1990,3,{'entity': 3}
node:08d0ac76f5653146,end of day,entity,7201,1,{'entity': 1}
node:1734f699a14e521c,report shall distributed,entity,7798,1,{'entity': 1}
node:4569530863c0a769,distributed,entity,4481,1,{'entity': 1}
node:959d474610884339,once report shall distributed by end,entity,26,2,{'entity': 2}
node:900c13078ecec4c8,report,entity,4883,1,{'entity': 1}
node:42f8d15c30c0279d,Initial observation,entity,7657,1,{'entity': 1}
node:0e0fff2b055e2d41,once report,entity,6221,1,{'entity': 1}
node:a1823ba7da89d50c,gathered.Preliminary report shall distributed by end,entity,93,3,{'entity': 3}
node:a79046b288afdd35,once gathered.Preliminary report,entity,7659,1,{'entity': 1}
node:290f241c7662e1f5,report shall distributed by end,entity,6637,1,{'entity': 1}
node:baf5b5e973d45908,once gathered.Preliminary report shall distributed by end,entity,1990,3,{'entity': 3}
node:40efe63a0741f5b0,report shall distributed by end of day,entity,8088,1,{'entity': 1}
node:1297d18cf1c9dfdb,once report shall distributed by end of day,entity,5839,1,{'entity': 1}
node:9066cbdb128c0c6b,gathered.Preliminary report,entity,4381,1,{'entity': 1}
node:f8de7074f579c5c8,end,entity,6433,1,{'entity': 1}
node:5a55aac95b16ad0c,2019-07-12 05:00:00.000,entity,502,11,{'entity': 11}
node:bdb71908bbb7ecc0,Material Damage,entity,6078,1,{'entity': 1}
node:17be0cfc031b8869,2019-07-12,entity,8074,1,{'entity': 1}
node:ca404a440f14f1a1,2023-08-28,entity,51,36,{'entity': 36}
node:638c756b46014b4c,TFMC308,entity,232,3,{'entity': 3}
node:cc49279ff8e6a717,2025-08-04 12:30:00.000,entity,113,80,{'entity': 80}
node:57ef8342ff02282e,ODIN,entity,7368,1,{'entity': 1}
node:96bdcf9cf1bcdddf,Spoolbases,entity,636,2,{'entity': 2}
node:29ae61593af3a82a,302986C003,entity,1042,2,{'entity': 2}
node:9c0664cd7a6c7e60,2025-08-04,entity,31,13,{'entity': 13}
node:2b395ac47fdd2d5b,2024-10-25 13:09:00.000,entity,272,26,{'entity': 26}
node:1183b12910ca0c6a,Interruptor del baño de porteria,entity,8463,1,{'entity': 1}
node:87a4e1da943be7cf,2024-10-27,entity,244,15,{'entity': 15}
node:73f7d5b7b8f9e242,pain,entity,6310,1,{'entity': 1}
node:c3bff69ce0259c4f,2024-05-07 14:57:00.000,entity,242,7,{'entity': 7}
node:bfef62d85785715a,2024-09-04 03:00:00.000,entity,259,16,{'entity': 16}
node:8ce4487e4815c417,Traffic Management,entity,5366,1,{'entity': 1}
node:2cf6997a947102d7,2024-09-16,entity,27,14,{'entity': 14}
node:4c9a6438097ae01f,2025-03-14,entity,436,41,{'entity': 41}
node:f3a37043c9580184,Fassub,entity,6055,1,{'entity': 1}
node:74d5c10d192d32ce,Tenda Subsea,entity,4303,1,{'entity': 1}
node:db4a219bb476e83e,Colaborador da Assistência Técnica,entity,8339,1,{'entity': 1}
node:3cfc386dc988b012,limpeza,entity,5507,1,{'entity': 1}
node:0db706df411f5070,suas atividades laborais,entity,8379,1,{'entity': 1}
node:ad0a7052238fa1eb,his,entity,5805,1,{'entity': 1}
node:c81dac731f6c911a,shin,entity,6159,1,{'entity': 1}
node:7e4068799c5f8338,Medical Service,entity,6063,1,{'entity': 1}
node:b6015c119fb7674c,care,entity,7363,1,{'entity': 1}
node:56d477f314448d20,cleaned,entity,6968,1,{'entity': 1}
node:0d8519877b358c9f,2024-07-09 14:45:00.000,entity,510,58,{'entity': 58}
node:d69701268b83cee5,Manufacturing-Site,entity,5806,1,{'entity': 1}
node:1de7414681d71584,2024-07-10,entity,27,14,{'entity': 14}
node:6b04eb1723ed761a,TFMC645,entity,221,8,{'entity': 8}
node:66920bf33ae3bf69,2023-05-31 16:42:00.000,entity,239,182,{'entity': 182}
node:da63baa9f6ef8f61,Portão da escada portaló,entity,8361,1,{'entity': 1}
node:ff37f584e4016d39,2023-06-20,entity,163,10,{'entity': 10}
node:81755bdde6cd91b5,torque wrenches,entity,6932,1,{'entity': 1}
node:7f8b9431c41bddf9,gaskets,entity,7533,1,{'entity': 1}
node:f4eaea3e6ddc5885,Hydraulic torque wrenches,entity,5166,1,{'entity': 1}
node:ebf2d6c5944abe1e,128.0,entity,6300,1,{'entity': 1}
node:92e43544a3603fa1,2024-10-17 18:50:00.000,entity,272,26,{'entity': 26}
node:d5265bc99046ccbe,Hydraulic torque wrench injection injury potential,entity,137,2,{'entity': 2}
node:d078c7edc1424ee6,torque wrench injection injury potential,entity,137,2,{'entity': 2}
node:015af66bd252480e,TECHNIPFMC US HOLDINGS INC.,entity,7456,1,{'entity': 1}
node:2b24213f875ce682,2024-10-17,entity,244,15,{'entity': 15}
node:1885aa2937a11727,TFMC587,entity,453,4,{'entity': 4}
node:84f6002c5400cf22,Dales,entity,4389,1,{'entity': 1}
node:521f4add23cc78d9,communicate with bridge,entity,4852,1,{'entity': 1}
node:d194e5bde11a5f5c,Port Workstation,entity,4365,1,{'entity': 1}
node:bd1cfab77ae39c0f,emergency,entity,5720,1,{'entity': 1}
node:59d18b681fbe73f5,bridge,entity,3149,1,{'entity': 1}
node:430a43ec12b3e159,communicate,entity,8252,1,{'entity': 1}
node:339e54760198abec,fire watch,entity,6754,1,{'entity': 1}
node:bca40d7b684e590d,work party,entity,6157,1,{'entity': 1}
node:ca94ea06c65a3430,tools,entity,7951,1,{'entity': 1}
node:bb8ccae0dc42f2b2,workshop,entity,7322,1,{'entity': 1}
node:5798c682d13d7b7f,more tools,entity,5791,1,{'entity': 1}
node:77c9fc61ae24d2ed,2025-03-19 17:20:00.000,entity,113,80,{'entity': 80}
node:b3bd3b93c23275e8,011629A002,entity,7933,1,{'entity': 1}
node:e0a0797d35cc9050,DALES ENGINEERING SERVICES LTD.,entity,7141,1,{'entity': 1}
node:52a94661dc003f01,2025-03-19,entity,436,41,{'entity': 41}
node:181771e7f9456d61,TFMC500,entity,6642,1,{'entity': 1}
node:c6ab0c40919cddfb,man lift,entity,4898,1,{'entity': 1}
node:8ed3d27917891016,high-bay,entity,5362,1,{'entity': 1}
node:692355f72ab55dff,propane tank,entity,6639,1,{'entity': 1}
node:ebea7cc5d8881060,4:30 pm,entity,6602,1,{'entity': 1}
node:964795daac5e83b1,tightened,entity,7395,1,{'entity': 1}
node:c26d2d1d029368d5,fitting,entity,4475,1,{'entity': 1}
node:83db93b77d565375,stopping,entity,4945,1,{'entity': 1}
node:dfab1ac1d5436ef1,propane,entity,8557,1,{'entity': 1}
node:841bc6c6ada9e330,release,entity,7643,1,{'entity': 1}
node:5c42116b71462272,quickly tightened,entity,6262,1,{'entity': 1}
node:de08632508c14813,release of propane,entity,8187,1,{'entity': 1}
node:3fa2682a123f90f1,fingers,entity,7626,1,{'entity': 1}
node:df67fa4227d42ff8,felt,entity,8006,1,{'entity': 1}
node:e544121b651347aa,fine,entity,4531,1,{'entity': 1}
node:9d2fbbd282466363,2022-04-23 21:30:00.000,entity,43,21,{'entity': 21}
node:d64d96473ce218dc,Accident Non Project Related began,entity,8472,1,{'entity': 1}
node:26bc895f2b681acf,tight,entity,8089,1,{'entity': 1}
node:c5ddfdc8ac85a456,Accident Non Project Related,entity,5268,1,{'entity': 1}
node:b56334d16e747c7b,Notification,entity,7994,1,{'entity': 1}
node:c8ab92d5248a5270,Hot/cold surfaces,entity,7495,1,{'entity': 1}
node:d219397607acc579,surfaces,entity,6109,1,{'entity': 1}
node:c5cb844b9e39a178,2022-04-24,entity,496,7,{'entity': 7}
node:2ce99073b2ad4c35,walls,entity,6640,1,{'entity': 1}
node:64e1861f578d9e42,shop,entity,4624,1,{'entity': 1}
node:666e0023ca336615,things,entity,4396,1,{'entity': 1}
node:a6f6f6e3c88d4802,limited forklift use,entity,8210,1,{'entity': 1}
node:e87f831d9d2d2482,forklift use,entity,8449,1,{'entity': 1}
node:3d81524e061c7d24,2018-11-09 06:00:00.000,entity,265,6,{'entity': 6}
node:1a7f04a3c3428e6c,614509,entity,4976,1,{'entity': 1}
node:9e58ce064c11f361,2018-11-09,entity,7132,1,{'entity': 1}
node:1f31bbf0a0909c10,TFMC188,entity,8233,1,{'entity': 1}
node:85fac86ee1e9c137,diesel tanks,entity,37,2,{'entity': 2}
node:39845bc223cbfdac,operation,entity,4894,1,{'entity': 1}
node:c07388a2a5c02e39,diesel tanks 501/2,entity,6268,1,{'entity': 1}
node:1dbcb168405038f8,hatches,entity,6115,1,{'entity': 1}
node:d29e59e91c6e07c0,extraction vents,entity,356,2,{'entity': 2}
node:d9633c12a726e090,small aperture,entity,7375,1,{'entity': 1}
node:a4938fbb021c870e,top hatch of Carousel,entity,7929,1,{'entity': 1}
node:971daa4dce9baae1,forward hatches,entity,5916,1,{'entity': 1}
node:debf40ef12a8e5b1,extraction vents attached,entity,356,2,{'entity': 2}
node:174fa2b24cfc2718,trunking,entity,5650,1,{'entity': 1}
node:2de0cc25f91b6da2,fitted scaffolding,entity,8332,1,{'entity': 1}
node:b9eca32019c37649,scaffolding,entity,8577,1,{'entity': 1}
node:4a44e1a1f6ea390a,poorly fitted scaffolding,entity,3416,1,{'entity': 1}
node:0f913012256bfcea,Unfortunately crimped,entity,7718,1,{'entity': 1}
node:01257ea84e24131e,crimped,entity,4621,1,{'entity': 1}
node:9dac91bc56fa4d92,fumes,entity,8413,1,{'entity': 1}
node:05c9731c6d389ce9,carousel,entity,6651,1,{'entity': 1}
node:fecb7fb1f667f31f,released back,entity,4538,1,{'entity': 1}
node:ae8afb630f541d9d,released,entity,6129,1,{'entity': 1}
node:894065640d54ba3b,Due,entity,4422,1,{'entity': 1}
node:f85a18c088f1292a,immediate vicinity,entity,5520,1,{'entity': 1}
node:e90af8c945833486,2025-02-20 15:37:00.000,entity,113,80,{'entity': 80}
node:57dceaae1c22e772,VOC,entity,7611,1,{'entity': 1}
node:c7f1981a6df5da82,2025-02-20,entity,436,41,{'entity': 41}
node:148459404baeb02c,2025-02-21,entity,436,41,{'entity': 41}
node:3c00d6ca41c0f336,foi detectado,entity,7997,1,{'entity': 1}
node:b2fe1abaa65591d0,guindaste de 250T,entity,4549,1,{'entity': 1}
node:87fa8d248d184fea,O óleo foi identificado como proveniente da bandeja,entity,6748,1,{'entity': 1}
node:22cdee0b0dc70a3c,guindaste,entity,6744,1,{'entity': 1}
node:8c8c19c8c3013ced,gearbox,entity,8011,1,{'entity': 1}
node:fca80cc49f37eeb2,O óleo residual foi identificado como proveniente da bandeja,entity,5112,1,{'entity': 1}
node:2bb0526df22f8a66,accumulation,entity,4847,1,{'entity': 1}
node:16e2cf33d997cf40,On 25/02/2025 at 10:15 am detected near 250T crane pedestal,entity,243,2,{'entity': 2}
