id,label,type
node:6867ccb67bb1dd27,Action,entity
node:353b6d739a825a5a,Site Clean,entity
node:843b09d81092e7e7,02:00.0,entity
node:1d89477f55e2704d,PA/03/02,entity
node:5970ed69975229d3,2/4/2025,entity
node:0335a7c7fe0d7717,Bore,entity
node:f8ea34c55510f624,Production,entity
node:e0346ff643bda026,Seal,entity
node:d01e806fc7240963,lifting trolley,entity
node:65d0bafdc07d50b1,hydraulic lifting trolley,entity
node:e27cc0e626a1edfc,P215788,entity
node:ea62dc55a5f4507d,125 kg,entity
node:565d4c51b8444ebd,2 operators,entity
node:3ff82c517a9def06,Seal stab,entity
node:3707b259b27949d8,2 of ratchet straps,entity
node:6313945b7e680878,wooden plates,entity
node:b74aba244c6009da,2 of straps,entity
node:91e00351b782ced8,main body,entity
node:c1a604e8cfd644ff,body,entity
node:050d68b3de7dfcbd,fixed,entity
node:4305ea4facc33854,hooked,entity
node:48c76ec6f5544a83,2 ratchet straps,entity
node:056aa3cb60dae3ba,body of trolley,entity
node:576a487743ce1c65,main body of trolley,entity
node:fcf64a66dc7bfb96,plates,entity
node:b2726635fe00ee2f,2 straps,entity
node:d58e4ce2ee481c0b,trolley,entity
node:bea2a9094b8e64de,lift of trolley,entity
node:d2b9c7fbe5b231e0,hydraulic lift of trolley,entity
node:e5dacc7d218e3bde,hydraulic lift,entity
node:6a400044445c6cec,stab,entity
node:a5069331775198a6,one ratchet strap,entity
node:6ab3bb06e8fa4c66,other side,entity
node:96e9369c406af534,X-mas tree adapter,entity
node:b156b4dfd06a64f6,side of operator,entity
node:f0ff957e711c0e1f,opposite side,entity
node:506667bf55b062b7,shop floor,entity
node:6583f74d848ad2a5,about 70 cm height,entity
node:a317991bfed4b8ff,opposite side of operator,entity
node:1f2be84b6bc949a0,updated,entity
node:307150dbad16974f,investigation findings,entity
node:523dce6fd4a730a5,Object Seal stab,entity
node:5a11298b9cf1ccdd,Dropped,entity
node:ffc35d57dbf9f480,FMC KONGSBERG SUBSEA AS,entity
node:939e0caf9d344dc9,7/15/2025,entity
node:f207640a35931881,a machinist,entity
node:98d19016a5faa8cf,squat position,entity
node:3f386b82b8248c20,his head,entity
node:ea0ffe6f2fc14814,monitor cover of CNC milling machine,entity
node:44026ef455982575,monitor cover,entity
node:7d205c68a74d9164,treatment from first aider onsite,entity
node:9cb78d1fd7b26606,treatment,entity
node:d70ae3e7b2c98264,treatment from aider onsite,entity
node:51b261e0c76bbef8,weekly,entity
node:25f75f48c002680f,50:00.0,entity
node:eaad63a0061a8452,CNC Milling Machine,entity
node:647bfbd366ac9b5c,Machinist Head,entity
node:e62c63ab07f3dc3e,P.T. FMC SANTANA PETROLEUM EQUIPMENT INDONESIA,entity
node:14a514892f08ea7f,8/29/2023,entity
node:409511eac440ffa3,TFMC398,entity
node:4b959de0d8e38f33,access control device,entity
node:a785f771e6c70ef3,control of vehicle,entity
node:20f1a9f3b701af0d,accident _ Vehicle collision,entity
node:d35a2bc9783cd767,8/7/2025,entity
node:2600f77a15e4f794,TFMC661,entity
node:a43b7e93814efa08,sheet,entity
node:b4a443f97008b145,reservoir,entity
node:e287b86aa32db411,fixation,entity
node:a0bd0cf360afb7aa,I realized,entity
node:4ff6db3ecc902fd0,NM-BSP24-06,entity
node:966ac45ddc833a95,12/6/2022,entity
node:be8b65cdc436c802,"The collaborator of the third-party company (GI Group), by carrying out the discharge of empty oil bubbles (weight 10kg) in the waste shelter",entity
node:fb7c52b24ee7b83c,ambulatory,entity
node:46e540152d8745e9,medical ambulatory,entity
node:64a26e2e82f4acbf,examinations,entity
node:691f84a25cf30abe,sent to Dr. Beda hospital for examinations,entity
node:0d26d46777973ace,Dr. Beda hospital,entity
node:514e8697d73b129f,sent to Dr. Beda hospital for complementary examinations,entity
node:2cbb454dea8ab044,complementary examinations,entity
node:77bb40bde05279a0,17:00.0,entity
node:f3ecf8815b1df21c,029957CLIF,entity
node:9a2b676bc9bb722a,Pinch point,entity
node:20f2571e00b7311e,2/5/2024,entity
node:a1bde3f9a9ea072b,5/27/2024,entity
node:6361b22b11a026b1,eyes irritation,entity
node:445e9639c9eb221c,unbearable,entity
node:8c01b4c3482813fd,morning,entity
node:fe77156c653bbae4,Hospital,entity
node:78a655e695b8e8b5,safety glasses,entity
node:6cce021ba158b41e,work time,entity
node:2c09b4992dd31bf4,Foreign body,entity
node:19ac964bb5693f61,left eye,entity
node:256abb35d131ca83,Foreign body in eye,entity
node:1f5f0ba5ebd4d75f,Foreign body in left eye,entity
node:54e553916534ca6b,body in left eye,entity
node:77fd5867167c7025,body in eye,entity
node:4a6c0acbf390b48d,11/28/2022,entity
node:364c7b121e7284dc,TFMC413,entity
node:f9b4a8aee150b145,JSE field,entity
node:93932c7b87ea3098,JSE field at 004o 35.50 N,entity
node:56adec1cec606ba5,currently JSE field,entity
node:72bf5a06bac3fde6,currently JSE field at 004o 35.50 N,entity
node:234209a3797dcbe2,transfer of end of section 2 WE2B to reel,entity
node:afbe85edfa508d5e,2nd end,entity
node:af7e859084631310,transfer of 2nd end of section 2,entity
node:a1ac8b60c9165536,transfer of 2nd end of section 2 of WE2B to reel,entity
node:b924ed5b5472bd84,2nd end of section 2 WE2B,entity
node:5b46b7e46913ed82,transfer of end of section 2 over TLS to reel,entity
node:09268c182640b6c3,transfer of 2nd end of section 2 of WE2B over TLS to reel,entity
node:b977f12188cfb955,transfer of end over TLS to reel,entity
node:4d536db335d0c057,2nd end of section 2 of WE2B,entity
node:b2c8ea7670876a98,transfer of 2nd end to reel,entity
node:0c1c13736ce6e9e5,TLS,entity
node:73a0b8d75024972e,transfer of end of section 2 WE2B,entity
node:97ea7e3400b14047,end of section 2,entity
node:92d98f29addfaec8,transfer of end of section 2 of WE2B over TLS to reel,entity
node:3941b5e818f6f592,end of section 2 of WE2B,entity
node:be678f8ee3fab1cc,transfer of 2nd end,entity
node:16440d949585602b,transfer of end over TLS,entity
node:d3e162c0f370a07f,transfer of 2nd end of section 2 WE2B over TLS,entity
node:e89da0f1a0d4ab5f,2nd end of section 2,entity
node:b87924f7dd9bb84a,transfer of 2nd end of section 2 over TLS to reel,entity
node:5727c805f0b09da7,end of section 2 WE2B,entity
node:7e7bd92556f5f6d3,transfer of end of section 2 of WE2B over TLS,entity
node:5adbeb72a21a28bd,transfer of end of section 2 of WE2B to reel,entity
node:9af4705811a2a04f,transfer over TLS,entity
node:1ec29f15c7037d32,transfer of 2nd end of section 2 WE2B to reel,entity
node:5fd8d2c3088df2f3,transfer of 2nd end of section 2 of WE2B,entity
node:bc9e2fff2471d069,transfer of 2nd end of section 2 to reel,entity
node:7db1f58dbc915bc4,transfer over TLS to reel,entity
node:22df8726d662f919,transfer of 2nd end of section 2 WE2B over TLS to reel,entity
node:f76d5f3627d7c7aa,transfer of end,entity
node:9560a69591b143d7,transfer of 2nd end of section 2 over TLS,entity
node:1376a01c911b00ca,transfer of end of section 2 WE2B over TLS to reel,entity
node:e5f336596660eef2,transfer of 2nd end over TLS to reel,entity
node:fa32f8a248118107,1830 hrs,entity
node:f77cb92ad29d29fb,transfer of 2nd end over TLS,entity
node:9215d6e6ddd24fbc,transfer of end of section 2 over TLS,entity
node:aa5e8f7218d7256e,transfer of end to reel,entity
node:ce0dd03d155745a8,transfer of end of section 2,entity
node:40e90bd7856e7658,transfer of 2nd end of section 2 WE2B,entity
node:0ce9d56278f88213,transfer to reel,entity
node:4a8137ec01cdf176,transfer of end of section 2 WE2B over TLS,entity
node:b780fbb21ff957d9,transfer of 2nd end of section 2 of WE2B over TLS,entity
node:4eac2df308f22f54,transfer of end of section 2 of WE2B,entity
node:522bd1c13a656733,transfer of end of section 2 to reel,entity
node:8abf4e38a9880cf8,end of section 1 of WE2B,entity
node:a18a103398c66e0e,end of section 1,entity
node:24fdeea13cb53a3f,transfer of end to worktable,entity
node:39005410fd6eef34,transfer of end of section 1 from carousel,entity
node:a1d276dd9156558f,transfer of end of section 1 from carousel to worktable,entity
node:ef5381038ad3e6b3,transfer of 1st end of section 1 WE2B from carousel,entity
node:3e632e35842fc16a,transfer of 1st end of section 1 WE2B,entity
node:a9c47e9b5da7305d,transfer of end from carousel,entity
node:94469a064a0507a8,transfer of 1st end,entity
node:d2d29a3085a19e8e,transfer of end of section 1 of WE2B from carousel to worktable,entity
node:05c9731c6d389ce9,carousel,entity
node:22d427f659a11b42,transfer of end of section 1 of WE2B,entity
node:2cc03e38886aeb6e,transfer to worktable,entity
node:35adaf7a2f486226,transfer of end of section 1 of WE2B from carousel,entity
node:6d1a9f85d574a00a,transfer of end of section 1 of WE2B to worktable,entity
node:d0cbe1f8686cd57f,transfer of end from carousel to worktable,entity
node:11a100f698310332,transfer from carousel to worktable,entity
node:84afca6c12a283d5,1st end of section 1 of WE2B,entity
node:55081c1402d6aec3,transfer of 1st end from carousel to worktable,entity
node:d9481ccec67267fc,transfer of 1st end of section 1 of WE2B,entity
node:a0b75cef6b18a3cd,2100 hrs,entity
node:4a6e456533848350,transfer of 1st end to worktable,entity
node:c9851658ffbcd00f,transfer of 1st end of section 1 of WE2B from carousel to worktable,entity
node:cba0682546e4c933,transfer of 1st end of section 1 of WE2B to worktable,entity
node:2eb6730cdb3d050b,end of section 1 WE2B,entity
node:820b8e7ed7a38113,worktable,entity
node:7d288836c2b4af4c,1st end,entity
node:c6b5ef69371f3889,transfer of 1st end of section 1,entity
node:8602076a70192908,transfer of 1st end of section 1 of WE2B from carousel,entity
node:b45313e37515b0fe,transfer of 1st end of section 1 WE2B from carousel to worktable,entity
node:cfcc689c26434ed7,transfer of 1st end of section 1 from carousel,entity
node:623dd71dd1464f65,transfer of end of section 1 WE2B to worktable,entity
node:8f1ad9ce274437c7,transfer of 1st end of section 1 WE2B to worktable,entity
node:1b903cef5905a2ec,transfer of 1st end of section 1 to worktable,entity
node:753ec833cbf91b0f,transfer of end of section 1 WE2B,entity
node:302f067821eec643,1st end of section 1 WE2B,entity
node:fa1517b000423799,transfer from carousel,entity
node:b1dbc5251803e262,1st end of section 1,entity
node:56ac27c98a8e97d4,transfer of end of section 1 to worktable,entity
node:a75600b34f9e7098,transfer of end of section 1 WE2B from carousel,entity
node:c97bdf3b5a208211,transfer of 1st end from carousel,entity
node:059749514084353b,transfer of end of section 1,entity
node:5bb6e046d39346eb,transfer of end of section 1 WE2B from carousel to worktable,entity
node:12b7920fb8fd12a8,transfer of 1st end of section 1 from carousel to worktable,entity
node:c4389b72a0ca3119,engage on WE2B,entity
node:86f3723900c6ad87,deployment of tensioner,entity
node:5c45324299b05a48,WE2B,entity
node:1d66e8a6571966dd,extension,entity
node:d1faeb1b0b524da0,deployment of upper tensioner,entity
node:4a33f043310ae3e7,engage,entity
node:a91e5213fb27edb2,point,entity
node:3ff27feb539bd53a,TREM cylinder seal leak,entity
node:73fda679bb76007b,approx. 2120 hrs,entity
node:f93e3f90709b8dc1,portside TREM cylinder seal leak,entity
node:f6dc8e734513a72b,has absorbed,entity
node:95c9a4a2a3130e03,potential future leaks,entity
node:ea6750a4a14ae3d4,have placed,entity
node:90b6b53eae0ef51b,has absorbed by spill mats,entity
node:ca78ec209ba8736b,state,entity
node:6f7da2503db2a9bc,operational,entity
node:3bec897cadfadb3f,current state,entity
node:f8cac6e6c72ec155,tensioner,entity
node:b0d3019831f7c1f2,upper tensioner,entity
node:49dec0bda0d929c5,cylinder,entity
node:a18866c0fa510eb6,fully extended position,entity
node:8416858e27523f35,depressurised,entity
node:f68b3d913fa9da29,extended position,entity
node:112843866b4bfb49,currently depressurised,entity
node:e8d6635aab436097,extend/retract operation,entity
node:27628be2475ac006,only pressurised,entity
node:490bdb03755eb1b2,pressurised,entity
node:5570002611f25daa,key personnel,entity
node:d7517499f3c328eb,21:00.0,entity
node:8241bc8d3d5d0759,approx 3 liters,entity
node:6a5e9a6b2213a861,Miss Environmental,entity
node:113e95fc02b366c7,9/18/2023,entity
node:202b0e576458bacf,loss,entity
node:06f103328ddfcfa4,abnormal stop,entity
node:d6e340e4fc7a91d3,abnormal stop of engine of bow-thruster of vante,entity
node:dc8a7ea920498458,stop of electric engine,entity
node:c51386f7376ddf9f,stop of engine of bow-thruster,entity
node:71916213b3de8612,abnormal stop of engine of bow-thruster,entity
node:07f5b5c4bc62f122,abnormal stop of electric engine of bow-thruster,entity
node:25e4c4a5cd35beae,abnormal stop of electric engine,entity
node:f5b79466c5fad323,stop of engine of bow-thruster of vante,entity
node:635e9811b07bad64,stop of electric engine of bow-thruster of vante,entity
node:9884c96926589f65,stop of electric engine of bow-thruster,entity
node:23340b6b2cc8e338,stop of engine,entity
node:5a02e5d3f3616c38,abnormal stop of engine,entity
node:027a6f7a8f4633b0,abnormal stop of electric engine of bow-thruster of vante,entity
node:37f4b2f581b8c5e6,PSV,entity
node:e5ee3423db5c4ccf,500m safety zone,entity
node:29c2e4a23b38018a,safety zone,entity
node:81b8cbf8d383dbb5,Bow Thruster,entity
node:44f8ef8715d16687,failure E41,entity
node:22634d1ddc0afcbd,manufacturer,entity
node:d793fd80c61878dc,manual,entity
node:0b9743391c9cfdc5,operating parameters,entity
node:c0d69694b1976e5d,ensure,entity
node:c1fa9de55cdcc71a,replacement of cards,entity
node:b00c8cdcc4b51efe,replacement,entity
node:deddd6a944db5e72,47:00.0,entity
node:eee64a0cd4308751,Perda de posicionamento,entity
node:028cc34897499ce8,Rio de Janeiro Offices,entity
node:43d5497c0b5799e2,077524C032,entity
node:8c089913e43eb448,WILSON,entity
node:18d97e788ee8ce96,6/6/2023,entity
node:94854edd1b4d4ffd,6/16/2023,entity
node:386c1d8a4cbed244,TFMC647,entity
node:acdfdda38ed50515,ASSIGNED EMPLOYEE,entity
node:baa02d692599ab6b,HOME,entity
node:13f6650a9c30e032,PARTY,entity
node:7ba402ee2c01a9c4,FRONT,entity
node:06dec6a9f47f433a,REPORTED DATE,entity
node:beaf121f6c919afa,EMPLOYEE WENT,entity
node:ffc50257b6993a2f,NOT NOTICED,entity
node:283a0c392f60ea74,LD3657 COMPANY VEHICLE SIDE SWIPED BY OTHER PARTY WHILE PARKED,entity
node:ef76a1d956178adf,LD3657 COMPANY VEHICLE SIDE,entity
node:e80be43fb4b60bf9,OTHER PARTY PARKED,entity
node:8dea44ec8ce90ad7,LD3657 COMPANY VEHICLE SIDE SWIPED BY OTHER PARTY,entity
node:c984c17ca9fc8b4f,OTHER PARTY,entity
node:650a84789699ba8a,LD3657 COMPANY VEHICLE SIDE SWIPED,entity
node:4cdb16074cd35a81,4/18/2022,entity
node:94c54e277c84a70b,ROV HD52 sensors,entity
node:96f56e74a264c992,hydraulic oil loss from compensator,entity
node:1c8448bb11fa98c8,oil loss from auxiliary compensator,entity
node:f19b560cdceadb7e,hydraulic oil loss from auxiliary compensator,entity
node:35138a91fd287ec8,oil loss from compensator,entity
node:f4936316042382a1,oil loss,entity
node:3a8d1264d87fdb14,hydraulic oil loss,entity
node:037cec04af965045,Once recovered,entity
node:1f20f49eca4657ec,check valves,entity
node:36feacbb03c0effe,hydraulic oil,entity
node:8417ad7afa339b3f,pre-dive checks,entity
node:4f4cbb405a51806f,dive,entity
node:f9c2f50cf9735806,checks,entity
node:a733df0008b44ddd,spares,entity
node:8c854c26f4b431f4,New receptacle,entity
node:d3816783f2a07a34,ROV hydraulic oil spillage,entity
node:0286571c4ba88da7,ROV hydraulic oil spillage in Olympic Delta,entity
node:303517ea5d98683e,Olympic Delta,entity
node:6c2ebc52e303d868,ROV oil spillage in Olympic Delta,entity
node:42898d3c2d32d87a,ROV oil spillage,entity
node:3c8acefbd2596f9d,200374C001,entity
node:ea8dfe3e08c6c10f,7/6/2023,entity
node:2351dfc2a434c1f8,7/21/2023,entity
node:945a4683c142d853,TFMC471,entity
node:e168131c7b9024c2,contractors,entity
node:17184fef1b4b9f5c,operation also known,entity
node:214a5b0a7e1b2604,manual operation also known,entity
node:23f9f15caa9118bc,manual operation between Fanuc Robot Arm,entity
node:1eaeb703b88e64a7,manual operation known as handshake,entity
node:73f9d5955275779f,manual operation also known between Fanuc Robot Arm,entity
node:9a9759b5842048c7,manual operation also known as handshake between Fanuc Robot Arm,entity
node:c3173a4c69a6468b,operation known,entity
node:5a93ccf1aded4616,manual operation also known as handshake,entity
node:6ab56f838a8f9f7e,manual operation,entity
node:b18b8042f5f438be,operation also known as handshake,entity
node:e1ce3d05a7c4757d,commissioning process,entity
node:b9da16b0174e81a2,operation also known as handshake between Fanuc Robot Arm,entity
node:8ea4a22c4c95d4e6,operation known as handshake,entity
node:0749e72930246177,operation known as handshake between Fanuc Robot Arm,entity
node:3269c300cc097e39,operation known between Fanuc Robot Arm,entity
node:d7d3887953653f88,manual operation known,entity
node:29a3020bcb6fb911,manual operation known as handshake between Fanuc Robot Arm,entity
node:0085fbb9031bcb1d,manual operation known between Fanuc Robot Arm,entity
node:be9ae43f90299411,operation between Fanuc Robot Arm,entity
node:85d7286d034d523a,operation also known between Fanuc Robot Arm,entity
node:968584e3b7ba3079,miscommunication,entity
node:88e87c195f4d7b3b,robotic arm,entity
node:b680dcaa118e0cf5,resulting in collision,entity
node:c299c5ab3da8aca0,collision between arm,entity
node:86861788c5fc326c,resulting in collision between arm,entity
node:5ea4c7ca90e47373,collision,entity
node:c906bab84996fed1,arm,entity
node:123db14dd9912fa6,interlocks,entity
node:a4f882d3ec58cd18,engaged,entity
node:c06e0ffc4dc30f5d,important,entity
node:76ef6155a5ed666b,machine cages,entity
node:0e6428f373424940,line of fire,entity
node:968a0515e43fdc2f,located,entity
node:b121a7851771f135,44:00.0,entity
node:7063b4f522b92698,Miss.,entity
node:b2463234a9943c61,Collision - Equipment Damage - Near Miss. The General Business Unit involved in the case,entity
node:2376509e8dbeefa7,11/7/2023,entity
node:cfae4b153a0bbecd,NMC molds,entity
node:9d3bcb3bf924fdee,press operation,entity
node:f3916754c71f630c,mold,entity
node:8d0cbf87bb916f07,large mold,entity
node:10cf833daeeb646b,an employee,entity
node:b4214378312ba171,position inside press,entity
node:fed3d9f0d80d82d3,assembled mold,entity
node:52523720977c41a3,work table,entity
node:46e1859712c7095d,pain in her lower back,entity
node:b305bbd26f11cfa8,her lower back,entity
node:3b8d930984893fcc,pain in her back,entity
node:9666c2682658f709,Recordable injury,entity
node:18f60e5fda6fefb9,4/15/2023,entity
node:36758e825564b3ee,utility knife,entity
node:8f4e799862e6a0c1,utility knife equipped,entity
node:87183e44c1b50f27,utility knife equipped with hook blade,entity
node:6bba8b9e0810e75b,hook blade,entity
node:9681f01975a39ce7,knife,entity
node:33edb51dbe1385ca,resulting in laceration to front of technician 's thigh,entity
node:2a5358968a97f652,resulting in laceration to front,entity
node:ad5a1b4e64c39471,laceration to front,entity
node:28d29386d6c2fc27,resulting in laceration,entity
node:bd656ad86315d79c,laceration to front of technician 's thigh,entity
node:ea22cc89e9ce7696,thigh,entity
node:a3d22e346dc6faec,immediate first aid,entity
node:4372191750a0b01b,immediate aid,entity
node:fb4a363c363e66f7,emergency room,entity
node:acfabbcf0a2dca43,emergency room for further evaluation,entity
node:300fce5663c915a5,emergency room for evaluation,entity
node:792aa63bf50eb3c2,Subsequently transported,entity
node:6263d8ed4df54b0f,emergency room for medical evaluation,entity
node:461fce5c136c256c,transported,entity
node:a5b350e562f65dc6,emergency room for further medical evaluation,entity
node:a28c78e7df58ce86,three stitches,entity
node:08555f3e9a5b31b9,wound,entity
node:30a3d0c53ccd6c66,32.0,entity
node:d7b99dd79a04ae3f,Technician Injury During Unpacking,entity
node:6b51f75853fda7e0,Technician Injury,entity
node:9d08cbfa6a75dd16,TECHNIPFMC CORPORATE HOLDINGS LIMITED,entity
node:4c1169943826c3ca,TECHNIPFMC HOLDINGS LIMITED,entity
node:1ef090890ea7a203,3/5/2025,entity
node:68cd604e4707fc66,having forgot,entity
node:9ccb894434eda01c,break,entity
node:9281911b5cd003d8,skin,entity
node:436a2f1ef7d9b0b1,Rigger Foreman,entity
node:1b9b030d33e03d72,plaster,entity
node:858facbb9e98797a,where applied,entity
node:cc45cf9c7e95ba10,small plaster,entity
node:2994ce7c2f90a65b,applied,entity
node:b5dd7c42f4891bbd,Lessons,entity
node:254d5314a524e6f2,opting,entity
node:a276fe3b10449a64,Westhill,entity
node:1fa2099e62b26a6c,face,entity
node:2f950fbb71aca3e8,Aid Case,entity
node:32b5bc1c0e1ef213,resulting in minor injury,entity
node:b9b9701cd900596e,First Aid Case,entity
node:903c7dde76ca18f1,minor injury,entity
node:9eafa361fbf80b49,resulting in injury,entity
node:689c7b1d1dcd371a,200975C001,entity
node:a8e7f2a49a2d230e,DANA PETROLEUM LTD.,entity
node:5ec08a7b16a2ba8a,8/11/2022,entity
node:81870e4fcf6b455c,Lapa NE field,entity
node:bc05f865ebdf40b9,recovery operation,entity
node:702dfd18be422c90,recovery operation of LPA-6,entity
node:64d58ff43a030c86,ROV XLX116,entity
node:becb7d8c7ac2f430,sacrificial collar,entity
node:0d4bfc2ba3aa3738,collar on LPA-6 riser,entity
node:260e08f01823a672,sacrificial collar on LPA-6 riser,entity
node:7055fb4424e84e95,collar,entity
node:f53f2e7dec9a45e0,grinder,entity
node:acd85db255584e39,inside of clamp,entity
node:46dc09db26e57999,T4 schilling arm,entity
node:6753c6e2fa1b9400,ferrule,entity
node:1005925c8c2c45c4,rotated,entity
node:cbf2870bcf32364d,press,entity
node:ec700c5d5d7f0f21,correct position,entity
node:539f63f4148ef9b8,means,entity
node:6a0c52b9855bbe11,means of spira wrap,entity
node:f16d2b3cf78c5bec,protection,entity
node:e58b010be57292d6,mechanical protection,entity
node:00aee62c8f28b6b1,spira wrap,entity
node:5c00d5980623c725,recovered to deck for inspection,entity
node:2b4baa884925cde9,36:00.0,entity
node:ea4cc3d13305fff5,Minor leakage,entity
node:63009126fc8e2a6d,Tellus 32,entity
node:4c4077d9501e37c1,leakage,entity
node:94c8e87713f3bb6d,074621C001,entity
node:bfca1d254e4a9f7e,TOTALENERGIES EP BRASIL LTDA,entity
node:46932b86fd8500bb,EP BRASIL LTDA,entity
node:60df17a0cc8566a1,Engineering-Offshore Structures Subsea,entity
node:7c5ccccb8864c2fc,1/12/2024,entity
node:d6834a7a1cca7179,briefly,entity
node:21fe9d6259cf8c73,ice,entity
node:e1b7d9a32f7b1295,briefly onto lawn,entity
node:8150bf3d22b91598,Slipped,entity
node:773e31fdc87c4dcb,2/2/2022,entity
node:c68f31f6104a7ff9,3/11/2022,entity
node:874a8793cb2b9e05,TFMC469,entity
node:ca5a05728744ae24,Field Location Technician,entity
node:4c24ff0e2917d7e1,CHEVRON USA INC.,entity
node:82c8afb5ec3bc4fd,10/9/2024,entity
node:857f267eb14c18f1,party crane operator,entity
node:e0a3d092ea626511,third party crane operator,entity
node:d0830391edcbf8b8,own employee,entity
node:3973be30afa3c02f,HY,entity
node:9e43dec7b01aa5a4,side wing valves,entity
node:8237910f12302f0e,wing valves,entity
node:95741bacbbd825fb,315 HY,entity
node:ee4ca95e703660b8,party rigger first lifting devices,entity
node:c4a7cfcdba6ebe4d,party rigger lifting devices,entity
node:54606500d0efdf84,party rigger attached lifting devices,entity
node:eead04a3b7888513,Third party rigger attached lifting devices,entity
node:e90ab84c14a8564f,Third party rigger first lifting devices,entity
node:c1374baa46e94529,party rigger first attached lifting devices,entity
node:3df8b1d5831cdc4c,flange below,entity
node:a3727357cfbc15b9,flange,entity
node:0ac93ff019c6839a,Third party rigger lifting devices,entity
node:87dc76652a53fd4d,Third party rigger first attached lifting devices,entity
node:b68af59f13148081,cab,entity
node:72611a8b3e6388e7,rigger,entity
node:576c8d09b3fee63f,TFMC FST,entity
node:a5272b120c441889,lifting with new rigging,entity
node:1cd8b0cbeb1a8488,studs were binding,entity
node:19e90607b149c847,lifting,entity
node:9f303921f0068ce5,studs were binding in flange,entity
node:214d8a705af5d1bd,studs were still binding,entity
node:a9b629197c7f52ab,lifting with rigging,entity
node:a7af0dcdaf2c3d4e,studs were still binding in flange,entity
node:85a44b1f4e776c8c,lifting with rigging unsuccessfully,entity
node:ba18f404ca7b30b9,new rigging,entity
node:0bc4c22d7dddf06c,lifting with new rigging unsuccessfully,entity
node:1a5ce347f8516fe3,lifting unsuccessfully,entity
node:fc74bb290005cc85,swing,entity
node:405e57e389104c36,opposite direction of valve bonnets,entity
node:b32a1a8c097e202c,able,entity
node:3a1770582f3137ea,bonnet side,entity
node:f0ea7d1c10a9c581,chain,entity
node:194065c90f9138ed,drop,entity
node:d9b74a4bae1fd64d,man basket,entity
node:49d44100ae07e9d7,Third Party rigger,entity
node:b0ce79068cbe62ec,appox,entity
node:058d7bfeacdedb2f,bending,entity
node:91dbc52fccd004ad,bending of rail,entity
node:480081fca4796a96,bending of top rail,entity
node:2275262272cfa314,their arms,entity
node:34176f9368d60425,Dynamic load,entity
node:57507fa503cd205f,shifted,entity
node:eed09f17846386de,Unfamiliar personnel,entity
node:636c02a19a359916,12/1/2022,entity
node:5a4874aa4951733e,3/18/2024,entity
node:91d5258afd691066,Hi-vis vests,entity
node:1dc0e4ef14b43c56,three person team,entity
node:31a3bda309c3d29f,three person team at time of accident,entity
node:f50476ce0cb2f40b,full PPE,entity
node:e5a6d36ebfbb9eeb,three person team at time,entity
node:869191d69a7fac6c,PCMP,entity
node:19cf489ccf070549,vests,entity
node:18f5cf4aa2fad86b,part,entity
node:38925e3ada9fb050,PPE,entity
node:1d1e657798029c50,OSB fork lift had become,entity
node:8f62e1f42987ece7,OSB fork lift,entity
node:085caa476e4d032b,stationary,entity
node:3749b6d1a94d1ce4,barriers on quayside,entity
node:c6eaa9919d9a5fab,barriers,entity
node:89e6b6228aabf7a1,person team,entity
node:5b95a334ac109763,fork lift,entity
node:c7c43df720b8fcc9,parked,entity
node:c159f1cc17015113,banksman,entity
node:c5c811aa78e58bc2,access,entity
node:711507de0ff963fc,could made,entity
node:fefaff0416edb668,could made to project containers,entity
node:1ebdaa8338b0269a,OSB fork lift operator,entity
node:5d356f83482db185,lowered to ground,entity
node:aace8e9d544d263b,container check,entity
node:10ced67dc21fdc20,The three person team,entity
node:f996450da8eeff8e,forks,entity
node:b28e5367f05e215a,right knee,entity
node:006fcb419ddbb3c3,knee,entity
node:fb891f1e44a8a6e0,quayside,entity
node:d5ed734821ebcf26,resulting in abrasion to knee,entity
node:67903c15cfc9b602,resulting in light abrasion,entity
node:2d53bb66fc80b1a6,resulting in abrasion,entity
node:630a5cd453a1506f,resulting in abrasion to right knee,entity
node:14419069a87cbd8f,resulting in light abrasion to knee,entity
node:1c4fd271ccc55631,resulting in light abrasion to right knee,entity
node:e811cf9a2997e118,resulting to knee,entity
node:225104d621a63b31,light abrasion,entity
node:4224e9114bb93357,resulting to right knee,entity
node:44524f92405ad2fb,abrasion,entity
node:15049e9667b4e768,OSB,entity
node:488ac361a227e4d5,090014C001,entity
node:afd6445b69d3652f,9/16/2022,entity
node:c3e2e9791eb38bf9,TFMC503,entity
node:440e0984232a158d,store,entity
node:5991289033a1c3f2,slow motion,entity
node:f5f98b9375c25b14,left side in double road,entity
node:159c678ce8f00fcc,left side in road,entity
node:86dd9cd07a16c92d,side in double road,entity
node:33a0151df1ba4228,left side,entity
node:8c3f11c2e84a0b6c,double road,entity
node:c22821644a50833b,motion,entity
node:a7d873a770f7331e,side in road,entity
node:677967002c68e7e8,container,entity
node:de001e8c24b1e61a,turn to right,entity
node:c17e947fab66ad7b,trying,entity
node:1a75c996fb8b439f,driving towards,entity
node:24add07d63039704,Najm report,entity
node:6ae3121d666ecb1a,liability,entity
node:5306e9f0c6fd6e57,100 % liability,entity
node:993bc19c6b1915a1,wrong direction,entity
node:3b1bbda55ccafa8b,Road Accident,entity
node:971cec64f1f40937,6/28/2022,entity
node:9429a349c5205f7c,8/2/2022,entity
node:17ff1c821eae38f1,TFMC550,entity
