id,label,type
node:3b0841dbec9a8b89,IE-Zone dépotage cuve GNR-20,entity
node:a22e531c31c88d6c,dépotage cuve GNR-20,entity
node:53b61a0aea30d2bf,2022-01-20,entity
node:eb140cf68fed8612,2022-07-04,entity
node:4d97fb2489858a39,Walking path,entity
node:3cae73b40a7f0a70,NRB area,entity
node:f01bbd997fce86bc,path,entity
node:e0d6eb627fab8b89,obstructed,entity
node:8e308c788c501623,2023-05-05 15:59:00.000,entity
node:39ff34a87877c74b,2023-05-05,entity
node:17245e79c3280748,2023-09-06,entity
node:c95ec449a4c9f269,hand rails,entity
node:4592b1167da02729,2023-12-25 05:21:00.000,entity
node:542fbbd015b46f94,valid permit,entity
node:cc8104bb201aa3b7,Work Authorization,entity
node:7cf1876dfd158c5e,2023-12-25,entity
node:e0fe21ad5409bc54,Technician,entity
node:d6183d31b5370e90,several boxes,entity
node:1d14bc21da4bfa40,operations,entity
node:29591e30cfd15134,2023-03-11 14:30:00.000,entity
node:a5b233cce5282557,2023-03-11,entity
node:f83b0e4581cdac29,Pedir para que o setor responsável coloque borracha,entity
node:c1a43b43ef6ef65a,constante movimentação arranha o piso com isso retira,entity
node:3b8b3b2c95ccbc9b,2024-02-18 16:19:00.000,entity
node:2f13fafcbc0da4cf,Colocação de borracha,entity
node:5b226b356f7049f5,2024-03-06,entity
node:a380fc9683a73489,2017-04-07 05:00:00.000,entity
node:fe7b65a3c0dd6427,starboard door open Porta de quadro de distribuição aberta,entity
node:051c55a608d92639,door open Porta de quadro de distribuição aberta,entity
node:cc33773afd71f7cd,door Porta de quadro de distribuição aberta,entity
node:04f082d17b14b27b,starboard door Porta de quadro de distribuição aberta,entity
node:b06d23c6b5742ca6,2017-04-09,entity
node:ae5d1179d709eb42,operators,entity
node:ff8b8966ca09ed3a,head assembly,entity
node:2ac262a500f24d8d,Stopped operators,entity
node:7aa98dffc620501b,casing head assembly,entity
node:1757138c0c03d9d6,lifting plan,entity
node:73d8b36fa66785a7,2023-05-15 03:30:00.000,entity
node:fa78dc3e356768e8,2023-05-15,entity
node:e24086c2ee9fc0ff,North Sea Atlantic,entity
node:e43b2c3bf56edd4e,field for trip 5,entity
node:024e9d64567a633b,field for trip 5 Utsira High iEPCI Project,entity
node:72b430b4b06e6b70,currently field for trip 5,entity
node:57a388c1a8d3fcb7,currently field for trip 5 of Utsira High iEPCI Project,entity
node:135fb70f49558e96,field,entity
node:93af79fa76a543cb,Task Actions,entity
node:1bf4b7a46891ca91,currently field,entity
node:54638d8bfd17f263,currently field for trip 5 Utsira High iEPCI Project,entity
node:176c30fb3f898aea,field for trip 5 of Utsira High iEPCI Project,entity
node:fd1ec93a5dc8a054,NSA,entity
node:2cd2c766a22404ed,its static umbilical,entity
node:3e2059d40fc4403b,its third umbilical for trip 5,entity
node:2fcf94ad9b46601e,its umbilical for trip 5,entity
node:d023fa0c9e4feefe,its third umbilical,entity
node:cd1f390f8e72aaa2,its static umbilical for trip 5,entity
node:c4c367a75241d92b,its third static umbilical,entity
node:a1a36db84b7c82d3,its third static umbilical for trip 5,entity
node:8aef61de8aa164b1,its umbilical,entity
node:de5293207a055c8c,saw,entity
node:7b991cd40312db40,shackle drop to deck from outboard side,entity
node:14534ee738b538a0,Seafastening shackle drop to deck from outboard side of reel,entity
node:60a378eebe7cccab,sub-contractor,entity
node:b129d344e30e04b0,nut from Seafastening shackle drop from outboard side of reel,entity
node:5f48455608ba5c2c,nut from Seafastening shackle drop from outboard side,entity
node:5f93f158d7d4af3c,Seafastening shackle drop to deck from outboard side,entity
node:b2212fffd3164441,nut from Seafastening shackle drop,entity
node:c9bd6e458b7d0410,nut from shackle drop to deck from outboard side of reel,entity
node:d87e525e374d74e9,nut from shackle drop to deck from outboard side,entity
node:cfd16d0d8beb940c,nut from Seafastening shackle drop to deck,entity
node:29ef42fa25d006c5,shackle drop from outboard side of reel,entity
node:e1be79107e7d1f08,nut from Seafastening shackle drop to deck from outboard side,entity
node:f8143b987012b129,nut,entity
node:4e4bba765490e5ea,Seafastening shackle drop to deck,entity
node:4b970cb1410e9aa8,nut from Seafastening shackle drop to deck from outboard side of reel,entity
node:ec92e81c3a2d4a03,nut from shackle drop from outboard side of reel,entity
node:b40a04057096f67f,Seafastening shackle drop,entity
node:5c9d46e639efe659,shackle drop,entity
node:603f5216ffe42a03,Seafastening shackle drop from outboard side,entity
node:dc33662aa8d98ca4,shackle drop to deck from outboard side of reel,entity
node:ee99be5d6f0244c1,nut from shackle drop to deck,entity
node:c29dc81cc3fb0238,shackle drop to deck,entity
node:f6b8e00353da70b9,shackle drop from outboard side,entity
node:09229d851f4df4f0,nut from shackle drop,entity
node:d8a2c2dd34da9f26,nut from shackle drop from outboard side,entity
node:3ee4914ec9666f22,Seafastening shackle drop from outboard side of reel,entity
node:517016d29110d473,deck,entity
node:c8bd99653818daac,reel,entity
node:62c2222c1576107e,then deck,entity
node:6751c59ddbb76464,frame,entity
node:6a267db98e12220e,just area,entity
node:e754b19165d27613,109 grams,entity
node:562bc6061f21a392,Calculator shows,entity
node:34dbfdbbb05fb457,distance of approximately 1.5 metres,entity
node:8bad411ebc90802f,distance,entity
node:97b4c24fd8cb4963,fell,entity
node:78e185d72c9eff17,approximately 1.5 metres,entity
node:dd03eb7c4d1e90dc,check,entity
node:781f496593273422,check of shackles,entity
node:acdf8d7b8e38af56,found,entity
node:839dd437948db89f,check of other shackles,entity
node:3347822d1acb1273,2025-06-17 14:30:00.000,entity
node:d536088f3cb8af2d,shackle,entity
node:82d87e2e8ccd6c83,301622C001,entity
node:22772ec1a4a885a5,AKER BP ASA,entity
node:c86da980f9e19bfd,2025-06-18,entity
node:bbb970201f5edb0e,2025-07-11,entity
node:f4128d3a19eba410,TFMC509,entity
node:c454ea7fd2a5362f,him,entity
node:3cfc5180af8a67ec,ADC-130 One,entity
node:ff33b0c4ac923b85,handrails,entity
node:3138a618587e7805,its importance,entity
node:30c46b9d480e0e76,2025-05-31 06:20:00.000,entity
node:80a7e847df270c5e,2025-05-31,entity
node:ee2c971a789669f8,2025-06-17,entity
node:f5af7c252208ca43,2022-05-09 19:00:00.000,entity
node:4ffbf27558a2721e,2022-05-17,entity
node:8ac0f2f7b226a917,rig medic,entity
node:a5606731981ca5da,eye irritation,entity
node:98f4a4cd33d8d37a,OTC pain medication,entity
node:b51adc63d8322c79,2/22/2022 IP,entity
node:52129a21626a68fe,significant improvement,entity
node:657921660a43090c,improvement,entity
node:23e5be99a8783c6f,2022-02-21 21:30:00.000,entity
node:6984957411e2b1eb,079760C002,entity
node:d0781b51d54203d6,Animals,entity
node:36b3817d11994293,2022-02-22,entity
node:694dc8677621b879,2024-04-03,entity
node:1d958233ef003d51,USA,entity
node:f43813719fd90c9c,2023-06-15 03:00:00.000,entity
node:6662966eace4fd3c,Cabo de polipropileno solto em pallet,entity
node:5f07ef86a3f840ba,2023-06-26,entity
node:60dcd214065a0244,Staff member,entity
node:bafd071f53fd8391,leg dropped through floor port,entity
node:7520c99057ca0c5b,uncovered floor port,entity
node:0a257684b38f92d1,leg dropped,entity
node:767334b04c8043ca,floor port,entity
node:b91d02f25cf2b4a6,leg dropped through uncovered floor port,entity
node:04ab5dd563a6c3d3,her chair,entity
node:c68d3d438d04a36c,she,entity
node:d1cfd236d53255a9,electrical socket located within floor port beneath her seat,entity
node:0334f3d6768bf2bb,socket located,entity
node:35e308e5b7719cea,socket located within floor port,entity
node:c6abc5e58b959adf,meeting within Building 3,entity
node:e42ad7cbdd249259,electrical socket located,entity
node:a37f5951746cee38,electrical socket,entity
node:beb295654838634a,socket located within floor port beneath her seat,entity
node:6f0426a92e01c71e,electrical socket located within floor port,entity
node:c5adbca2049582ca,socket,entity
node:a60ccd447010263e,meeting,entity
node:8d9f271109d3065f,floor port cover,entity
node:9ebf60b7918beda6,her laptop,entity
node:39a3053cd6895936,recess,entity
node:b1eed579b42f0359,exposed lip of insecure cover,entity
node:e7f1db0be0069cf1,lip of cover,entity
node:5193d215de2361e7,lip,entity
node:1a560a4146e7b4dd,exposed lip,entity
node:19c2c53dd3c43ff3,lip of insecure cover,entity
node:bc0de47be5fd8a48,exposed lip of cover,entity
node:a71f2a54a10ccdaa,opening,entity
node:a8d5303709906331,chair,entity
node:e12472fe8236d9b8,unstable,entity
node:c1b71713fd8fb62b,communicated,entity
node:4b68fff81bb1d636,reinstated securely,entity
node:ee6e1733059a78a1,reinstated,entity
node:1b9b04c8917fad20,immediately communicated,entity
node:b5101601b3212802,recent communication,entity
node:508972fa4bdb58ad,had communicated,entity
node:aaf33894da6f81bf,communication,entity
node:3c8b113431124eb6,had communicated in detail,entity
node:7a05e256d4d0cc04,LTI case,entity
node:a29ceae112eca4a8,aforementioned LTI case,entity
node:2abab86889f86e22,has dealt,entity
node:a70f0e21115b00d9,has dealt with on basis,entity
node:f7d7befedd2ae678,2025-01-21 11:00:00.000,entity
node:3b8ae804f2efe16e,Minor Near Miss Staff member fell,entity
node:20476ad2fedae2fe,Miss Staff member,entity
node:a50dd02ed85cef1e,Minor fell from chair,entity
node:65ab57e6b87b7700,Minor fell,entity
node:b68ff562dc30d049,Minor Near Miss Staff member fell from chair,entity
node:3d94a0b766b6ce31,022770P404,entity
node:f0afb3f6a19d0080,2025-01-21,entity
node:9fa1f23673d0adb9,2025-01-29,entity
node:e7159c7303c793dc,TFMC529,entity
node:94b2d6ab8133226f,Main deck,entity
node:e6d178b318196567,nprotected,entity
node:9d87267bc2260d23,discussion,entity
node:d4bdc6789cb8eca0,team,entity
node:9cf70a7a607aa720,2024-10-18 05:41:00.000,entity
node:28d5e3c7d7843f8c,Hotwork,entity
node:60fdd072acef32f5,300685C001,entity
node:ff834b2c3a9705b3,EQUINOR ENERGY AS,entity
node:f50356fc98b2b515,2024-12-28,entity
node:bc0bf4b0539d57f9,2022-02-10 13:45:00.000,entity
node:2ac1aace71754de8,2022-02-10,entity
node:9490ced678c2e7cc,hose,entity
node:4974cc7045d53360,pressure testing activity,entity
node:b068a7912512861f,observed,entity
node:615219d89e4724f4,leaking,entity
node:9ffbc5f031e7dd14,then carried,entity
node:01efe5ac4d0a3797,Job task,entity
node:5313ad91e1e83fcf,carried,entity
node:83701b7025b7dfed,where found,entity
node:05fead1cfb141e7f,defective,entity
node:62f3fa2f9a9e7138,2023-01-13 16:30:00.000,entity
node:a932774db5c9dadd,Defective hose,entity
node:701b6e964b48eaaf,pressure testing,entity
node:38741580b7ff184a,hose Observed during pressure testing,entity
node:3263ea3671e8916f,Defective hose Observed during pressure testing,entity
node:0f64f438f40e006d,hose Observed,entity
node:5157e400058052e1,Defective hose Observed,entity
node:488a39b9220e2665,Manufacturing-Testing,entity
node:cae93f8fd6198c6e,2023-01-13,entity
node:bba9bca8f70a78fa,Observado que o paiol de químico,entity
node:a2c1f60620ea5501,não é possível abrir com,entity
node:d46b16d16e73a9a6,Observado que o paiol químico,entity
node:5e2bf4b7d9e013c6,PLS estava trancado com cadeado papaiz,entity
node:a7702efa4c08882f,não é abrir com,entity
node:0701bca104fec1d1,2022-03-31 10:56:00.000,entity
node:44ce7d000f6bda5e,2022-04-10,entity
node:86408add12a8faed,certain pressure,entity
node:b496d27e4914c8bb,GRV functionality,entity
node:9032a4f64de6ebfd,pressure,entity
node:3e74d783f22a9209,2024-06-10 09:56:00.000,entity
node:b8a4c0c71038f8cd,GRV Testing,entity
node:848b465a4f6ab456,tension,entity
node:4e4c8862b266eb53,energy pressure,entity
node:ca0f28804c203f5f,2024-06-28,entity
node:64e1969b08d422df,access routes,entity
node:f351683d055f2ac0,clear,entity
node:535af714943024db,X ray,entity
node:cb93df7368e0291b,ankle sprain,entity
node:3515f22625a234d5,duties,entity
node:233a24aaf0d3ef6d,checked,entity
node:de00d92a4a69bfa6,1 week,entity
node:8da3d0f08c75607e,clear of obstructions,entity
node:48afd1b7d2cb3109,light duties,entity
node:9fb4af64bc16c72e,• IP,entity
node:e20107467d1eea93,vessel medic,entity
node:75aadecae9a68af9,personal injury,entity
node:980646f31a5c5e04,injury,entity
node:04ba69d2744fe50a,safe,entity
node:a4d5ee736f39d185,planned controls,entity
node:f3b9457002536f81,VDR footage,entity
node:03f113b05255b8c3,Has preserved,entity
node:43795f2f52e2f917,2025-02-15 18:30:00.000,entity
node:ad88967e3fdde988,ankle,entity
node:31bb80a135571bdf,RWC,entity
node:f7432bf59cb899ea,back deck,entity
node:0b578e9403f85fd1,2025-02-16,entity
node:bff75636091ea22b,rádios,entity
node:ccf83e9a57db45ce,time máquinas que pode gerar incidentes ou acidentes,entity
node:6f873fe0ed61a65f,time de máquinas que pode gerar incidentes ou acidentes,entity
node:995e2322bb62e585,2022-06-08 05:52:00.000,entity
node:adc128a0679fc41d,Comunicação falha devido,entity
node:31e41fd2659d6abc,falha devido,entity
node:9c4931d119bfacc0,2022-07-24,entity
node:23f64b68aabedcc2,2023-02-21 19:51:00.000,entity
node:4c6743b903770eb1,2023-02-21,entity
node:cc434ebec1f9f967,Se observa que en el área de los controles eléctricos de la base,entity
node:07a657326dade681,estas cajas les está cayendo cemento y posible líquidos aumentando el riesgo de que se genere corto eléctrico,entity
node:556afb6b31b3f99f,estas cajas les está cayendo cemento y posible líquidos aumentando el riesgo de que se genere un corto eléctrico,entity
node:f2109ba0290f601d,2025-02-18 13:46:00.000,entity
node:79ef74e61d92244a,Condición Segura,entity
node:b3886ae52ec990bf,2025-02-18,entity
node:516a94111c041a24,imens,entity
node:8aab3166a56096c4,gjennom port mellom hall B og A1 så går,entity
node:82a8e2840f79be72,kjører gjennom port mellom hall B og A1 så går en person forbi,entity
node:a00623b344dfa02f,kjører gjennom port mellom hall B og A1 så går,entity
node:bb31c3677ee4b9af,gjennom port mellom hall B og A1 så går en person forbi,entity
node:38644a7e276de889,2023-01-05 11:32:00.000,entity
node:eeb546a03afdca2d,employee passed between gate,entity
node:40c117d3009c3523,employee passed,entity
node:b8323b4c8aa4bf14,2023-01-06,entity
node:cc1fba86911b6dea,2023-12-07,entity
node:5273b956004cbebf,locking pins,entity
node:81e0846de4ba8124,2,entity
node:4280bf311f0f31d9,door,entity
node:398f8b64b08cd666,process,entity
node:8985f7d90271c739,pin,entity
node:2927f93c55a687c8,lodged,entity
node:fa607b91712ec70f,One pin,entity
node:ed70e026eb83a332,lodged in place about 3m,entity
node:fd817f00c84fb025,3m,entity
node:bf7d04e4c6cf2727,lodged in place about 3m off ground,entity
node:fef1010e4212a338,ground.HSE,entity
node:5ca362c42e6f8192,3m off ground,entity
node:21ca44059f069b06,approximately 0.3 m,entity
node:260dd7db606fc8ec,bottom pin,entity
node:cc6b74d58221e217,evidence,entity
node:e9550f724283a8f8,gathered.Preliminary report shall distributed by end of day,entity
node:d77a3b8f19251871,gathered.Preliminary report shall distributed,entity
node:f5edab8e2680607b,once report shall distributed,entity
node:e822691e9e8e7d11,once gathered.Preliminary report shall distributed by end of day,entity
node:5211eb11e234d0b0,once gathered.Preliminary report shall distributed,entity
node:08d0ac76f5653146,end of day,entity
node:1734f699a14e521c,report shall distributed,entity
node:4569530863c0a769,distributed,entity
node:959d474610884339,once report shall distributed by end,entity
node:900c13078ecec4c8,report,entity
node:42f8d15c30c0279d,Initial observation,entity
node:0e0fff2b055e2d41,once report,entity
node:a1823ba7da89d50c,gathered.Preliminary report shall distributed by end,entity
node:a79046b288afdd35,once gathered.Preliminary report,entity
node:290f241c7662e1f5,report shall distributed by end,entity
node:baf5b5e973d45908,once gathered.Preliminary report shall distributed by end,entity
node:40efe63a0741f5b0,report shall distributed by end of day,entity
node:1297d18cf1c9dfdb,once report shall distributed by end of day,entity
node:9066cbdb128c0c6b,gathered.Preliminary report,entity
node:f8de7074f579c5c8,end,entity
node:5a55aac95b16ad0c,2019-07-12 05:00:00.000,entity
node:bdb71908bbb7ecc0,Material Damage,entity
node:17be0cfc031b8869,2019-07-12,entity
node:ca404a440f14f1a1,2023-08-28,entity
node:638c756b46014b4c,TFMC308,entity
node:cc49279ff8e6a717,2025-08-04 12:30:00.000,entity
node:57ef8342ff02282e,ODIN,entity
node:96bdcf9cf1bcdddf,Spoolbases,entity
node:29ae61593af3a82a,302986C003,entity
node:9c0664cd7a6c7e60,2025-08-04,entity
node:2b395ac47fdd2d5b,2024-10-25 13:09:00.000,entity
node:1183b12910ca0c6a,Interruptor del baño de porteria,entity
node:87a4e1da943be7cf,2024-10-27,entity
node:73f7d5b7b8f9e242,pain,entity
node:c3bff69ce0259c4f,2024-05-07 14:57:00.000,entity
node:bfef62d85785715a,2024-09-04 03:00:00.000,entity
node:8ce4487e4815c417,Traffic Management,entity
node:2cf6997a947102d7,2024-09-16,entity
node:4c9a6438097ae01f,2025-03-14,entity
node:f3a37043c9580184,Fassub,entity
node:74d5c10d192d32ce,Tenda Subsea,entity
node:db4a219bb476e83e,Colaborador da Assistência Técnica,entity
node:3cfc386dc988b012,limpeza,entity
node:0db706df411f5070,suas atividades laborais,entity
node:ad0a7052238fa1eb,his,entity
node:c81dac731f6c911a,shin,entity
node:7e4068799c5f8338,Medical Service,entity
node:b6015c119fb7674c,care,entity
node:56d477f314448d20,cleaned,entity
node:0d8519877b358c9f,2024-07-09 14:45:00.000,entity
node:d69701268b83cee5,Manufacturing-Site,entity
node:1de7414681d71584,2024-07-10,entity
node:6b04eb1723ed761a,TFMC645,entity
node:66920bf33ae3bf69,2023-05-31 16:42:00.000,entity
node:da63baa9f6ef8f61,Portão da escada portaló,entity
node:ff37f584e4016d39,2023-06-20,entity
node:81755bdde6cd91b5,torque wrenches,entity
node:7f8b9431c41bddf9,gaskets,entity
node:f4eaea3e6ddc5885,Hydraulic torque wrenches,entity
node:ebf2d6c5944abe1e,128.0,entity
node:92e43544a3603fa1,2024-10-17 18:50:00.000,entity
node:d5265bc99046ccbe,Hydraulic torque wrench injection injury potential,entity
node:d078c7edc1424ee6,torque wrench injection injury potential,entity
node:015af66bd252480e,TECHNIPFMC US HOLDINGS INC.,entity
node:2b24213f875ce682,2024-10-17,entity
node:1885aa2937a11727,TFMC587,entity
node:84f6002c5400cf22,Dales,entity
node:521f4add23cc78d9,communicate with bridge,entity
node:d194e5bde11a5f5c,Port Workstation,entity
node:bd1cfab77ae39c0f,emergency,entity
node:59d18b681fbe73f5,bridge,entity
node:430a43ec12b3e159,communicate,entity
node:339e54760198abec,fire watch,entity
node:bca40d7b684e590d,work party,entity
node:ca94ea06c65a3430,tools,entity
node:bb8ccae0dc42f2b2,workshop,entity
node:5798c682d13d7b7f,more tools,entity
node:77c9fc61ae24d2ed,2025-03-19 17:20:00.000,entity
node:b3bd3b93c23275e8,011629A002,entity
node:e0a0797d35cc9050,DALES ENGINEERING SERVICES LTD.,entity
node:52a94661dc003f01,2025-03-19,entity
node:181771e7f9456d61,TFMC500,entity
node:c6ab0c40919cddfb,man lift,entity
node:8ed3d27917891016,high-bay,entity
node:692355f72ab55dff,propane tank,entity
node:ebea7cc5d8881060,4:30 pm,entity
node:964795daac5e83b1,tightened,entity
node:c26d2d1d029368d5,fitting,entity
node:83db93b77d565375,stopping,entity
node:dfab1ac1d5436ef1,propane,entity
node:841bc6c6ada9e330,release,entity
node:5c42116b71462272,quickly tightened,entity
node:de08632508c14813,release of propane,entity
node:3fa2682a123f90f1,fingers,entity
node:df67fa4227d42ff8,felt,entity
node:e544121b651347aa,fine,entity
node:9d2fbbd282466363,2022-04-23 21:30:00.000,entity
node:d64d96473ce218dc,Accident Non Project Related began,entity
node:26bc895f2b681acf,tight,entity
node:c5ddfdc8ac85a456,Accident Non Project Related,entity
node:b56334d16e747c7b,Notification,entity
node:c8ab92d5248a5270,Hot/cold surfaces,entity
node:d219397607acc579,surfaces,entity
node:c5cb844b9e39a178,2022-04-24,entity
node:2ce99073b2ad4c35,walls,entity
node:64e1861f578d9e42,shop,entity
node:666e0023ca336615,things,entity
node:a6f6f6e3c88d4802,limited forklift use,entity
node:e87f831d9d2d2482,forklift use,entity
node:3d81524e061c7d24,2018-11-09 06:00:00.000,entity
node:1a7f04a3c3428e6c,614509,entity
node:9e58ce064c11f361,2018-11-09,entity
node:1f31bbf0a0909c10,TFMC188,entity
node:85fac86ee1e9c137,diesel tanks,entity
node:39845bc223cbfdac,operation,entity
node:c07388a2a5c02e39,diesel tanks 501/2,entity
node:1dbcb168405038f8,hatches,entity
node:d29e59e91c6e07c0,extraction vents,entity
node:d9633c12a726e090,small aperture,entity
node:a4938fbb021c870e,top hatch of Carousel,entity
node:971daa4dce9baae1,forward hatches,entity
node:debf40ef12a8e5b1,extraction vents attached,entity
node:174fa2b24cfc2718,trunking,entity
node:2de0cc25f91b6da2,fitted scaffolding,entity
node:b9eca32019c37649,scaffolding,entity
node:4a44e1a1f6ea390a,poorly fitted scaffolding,entity
node:0f913012256bfcea,Unfortunately crimped,entity
node:01257ea84e24131e,crimped,entity
node:9dac91bc56fa4d92,fumes,entity
node:05c9731c6d389ce9,carousel,entity
node:fecb7fb1f667f31f,released back,entity
node:ae8afb630f541d9d,released,entity
node:894065640d54ba3b,Due,entity
node:f85a18c088f1292a,immediate vicinity,entity
node:e90af8c945833486,2025-02-20 15:37:00.000,entity
node:57dceaae1c22e772,VOC,entity
node:c7f1981a6df5da82,2025-02-20,entity
node:148459404baeb02c,2025-02-21,entity
node:3c00d6ca41c0f336,foi detectado,entity
node:b2fe1abaa65591d0,guindaste de 250T,entity
node:87fa8d248d184fea,O óleo foi identificado como proveniente da bandeja,entity
node:22cdee0b0dc70a3c,guindaste,entity
node:8c8c19c8c3013ced,gearbox,entity
node:fca80cc49f37eeb2,O óleo residual foi identificado como proveniente da bandeja,entity
node:2bb0526df22f8a66,accumulation,entity
node:16e2cf33d997cf40,On 25/02/2025 at 10:15 am detected near 250T crane pedestal,entity
node:b8e79b3e8eb3f5c0,On 25/02/2025 detected on main deck near 250T crane pedestal,entity
node:272279b0e0550ab2,On 25/02/2025 at 10:15 am detected on deck,entity
node:ca473fe964304bd6,On 25/02/2025 at 10:15 am detected on main deck near 250T crane pedestal,entity
node:e78ac53a008e1e09,at 10:15 am detected on main deck near 250T crane pedestal,entity
node:18c40cc60157fa63,detected on deck near 250T crane pedestal,entity
node:9ba1c6307727f457,On 25/02/2025 detected on main deck,entity
node:af3729974b68bcfd,at 10:15 am detected on deck,entity
node:d777794e2070a449,On 25/02/2025 at 10:15 am detected,entity
node:c807fb7bffb814fa,25/02/2025,entity
node:e6bd39b0d0b103c4,250T crane pedestal,entity
node:9e1d11bf178481d5,at 10:15 am detected on main deck,entity
node:ea0b65b49ef2f3f7,On 25/02/2025 detected on deck near 250T crane pedestal,entity
node:c249dd1263ec601b,detected on main deck near 250T crane pedestal,entity
node:316b90fce6d66504,at 10:15 am detected near 250T crane pedestal,entity
node:deaac2c35daa02b2,On 25/02/2025 detected on deck,entity
node:ebdfd368d2270c3d,detected,entity
node:3e5bec135d3b903e,On 25/02/2025 detected near 250T crane pedestal,entity
node:f2ce161cbd34a035,On 25/02/2025 at 10:15 am detected on deck near 250T crane pedestal,entity
node:19b99bbf8eb385dd,at 10:15 am detected on deck near 250T crane pedestal,entity
node:5db1caf856391ced,On 25/02/2025 at 10:15 am detected on main deck,entity
node:3366ad40f26d894a,10:15 am,entity
node:2351ea28d1ee85cf,residual oil,entity
node:f2716879c01f84f2,approximately 200 ml,entity
node:04ae8c289a32b5fa,coming,entity
node:eec10456946c31d1,oil,entity
node:665322db5cc7bef1,crane 's gearbox tray,entity
node:5a4ebd1dfe5b94d7,coming from crane 's gearbox tray,entity
node:85e30f3e4c746f5b,crane,entity
node:a14a4c45f186d1cd,gearbox tray,entity
node:cf69623b3b34a913,identified,entity
node:6f192c0e82d0850e,2025-02-25 19:09:00.000,entity
node:f815fb43efba7ac3,Vazamento contido de óleo hidráulico proveniente da bandeja de contenção da gearbox,entity
node:eb1a2a6207e2cf25,Hazardous liquids,entity
node:db834712d918a659,liquids,entity
node:a655d7188599b104,2025-02-28,entity
node:830a53c934e0a38e,1/2 valve,entity
node:0b6e5a665bc04ac0,drip,entity
node:9cff6978d87b38ef,2022-08-15 19:00:00.000,entity
node:eaff1d474b30e0e0,valve,entity
node:87d84dc94bf5e783,sight glass,entity
node:c6fdf7e929c478ae,2022-08-15,entity
node:1ffb1a313eaed762,2023-08-22 13:29:00.000,entity
node:5ff08d1f52d98e23,2023-08-22,entity
node:8dc9e3f7ec67e48e,large puddle,entity
node:2e342ba35c6d46f9,chemical storage cabinet,entity
node:fccee65064e1adcb,2-3mm puddle depth,entity
node:ee3dc745973a55ff,puddle depth,entity
node:dfcbdc6ee1a90cf1,surface area,entity
node:6dc3f85484a16993,large surface area,entity
node:f642ed7f7f7a0b1e,2-3mm puddle depth of Kerosene spillage,entity
node:e5c68bc1fac9166f,puddle depth of Kerosene spillage,entity
node:5d84ae017283046a,2024-07-22 08:00:00.000,entity
node:f22ab9faa260440b,Spill,entity
node:347e7ff58eb78bca,Chemical Cabinet,entity
node:08d1fc2b12598915,Chemical,entity
node:3d8ec3579864d44b,022720P406,entity
node:50fc3003187850ee,FMC TECHNOLOGIES AUSTRALIA LIMITED,entity
node:9ebc31261a6ea420,solids,entity
node:ba60725389f94d49,Flammable solids,entity
node:12f99b0fee45e76f,2024-07-24,entity
node:82e7647fe8d012aa,TPOCEANIA,entity
node:2e0463afa12af314,TFMC379,entity
node:55f1f4950ab567e2,sem lesões,entity
node:8b4f1c1eb641cc40,o colaborador se dirigiu ao hospital Vila Velha para avaliação,entity
node:73972fb9239b6e17,2023-09-14 20:30:00.000,entity
node:b892618886a31293,Acidente de Trajeto em,entity
node:7acbc70f852db313,032551C001,entity
node:63a2fdc5216eb587,Motor Vehicle Road Accident,entity
node:032cc101cc72b319,2023-09-15,entity
node:d3a2ea4f7da6f0c3,TFMC665,entity
node:40514a5e0c21e2fd,half meter,entity
node:4809d8ce6e759675,sea,entity
node:faa79abdf33806fd,half meter side,entity
node:73eafbe1098f2034,stabilizers in place,entity
node:dfd47caff43faeca,Mobile tower,entity
node:5bffc4bc43d99d49,dismantled,entity
node:7e98139fb40b2954,dismantled safely,entity
node:29a4407221e87bf3,2022-11-14 16:00:00.000,entity
node:62d6513411e93618,300716CLB2,entity
node:535567784147343d,TULLOW GHANA,entity
node:b7e32d60a40f73c6,2022-11-15,entity
node:9d2baf0c42a6f3f6,2022-11-21,entity
node:979be1cfd8815801,FFRANCE,entity
node:d26f295fbf776c67,2023-07-05 13:00:00.000,entity
node:290fe7ab765d00b2,Procurement-Subcontracting,entity
node:47787d6510e80d01,2023-07-12,entity
node:8e205d704a37f086,2024-03-19,entity
node:cfab66b30daec365,2022-07-07 19:50:40.000,entity
node:f790efc4f6a15b90,emergency exit,entity
node:072e7bdecbca8d92,Access to emergency exit blocked,entity
node:96829f8087c0d7d2,Access blocked for days,entity
node:20c5c82802db22ed,Access to emergency exit blocked for days,entity
node:3505acebb09879f9,Access to emergency exit,entity
node:787e2d753d6fa1b7,Access blocked,entity
node:f039f5b8133376a5,TECHNIPFMC CANADA LTD.,entity
node:663ea9cd4d516901,2022-07-07,entity
node:595b87f8cc61cb79,TFMC566,entity
node:b520b3760be79bf5,RMT,entity
node:1bbd5ccd0a53ff74,from Roller 8 North pad,entity
node:f9bf1b54629b157b,completed reel,entity
node:60f13bcc0445ac48,newly fitted steps,entity
node:21e6b46fbdfc8a3b,Tyre,entity
node:ab8b2f76bc73820e,contact with fitted steps,entity
node:f26788ff4da30426,Roller,entity
node:415f838e19d1b7f2,contact with newly fitted steps,entity
node:fdb8d90736fa8e44,contact with steps,entity
node:9d4efe52fbc90680,small footprint,entity
node:1c4d35e0208f69b5,footprint,entity
node:62d9a40ad52f5b32,2022-01-12 08:30:00.000,entity
node:d775da5d1aa01f1c,PD,entity
