incident_id,source,description,target,text_unit_id,relationship_id,document_id
7331,NEAR MISS 7331 - TUBING HANGER WITH PUP JOINT PRESSURE TEST WITH WRONG TEST CAP,USED_IN,"TARGET TEST PRESSURE IS 7,500 PSI.",7cab6b14022d82ac43b4a478c56ec6df0b6190926ca8e1739ba5094bfd69620396923bff17334274b19c66bcd2ff4a17986340ec82a1919b3e181ed9523476f5,c0d24ee2-c072-4029-9a74-899948882f79,581bbd5ba233088522c8ea7c836f9fe297b0c13b338d4edfd2d5170fec610970cc288ef22ffb01cc97978e513c88cbc9bdf948b10018873d6922c6fed7dc995d
7331,NEAR MISS 7331 - TUBING HANGER WITH PUP JOINT PRESSURE TEST WITH WRONG TEST CAP,CAUSED_BY,"DURING INSPECTION, MARKING OF VAM THREAD WAS NOTICED ON THE TEST CAP WHICH MEANT IT WAS THE WRONG TEST CAP (CORRECT TEST CAP THREAD - JFEBEAR). TEST WAS STOPPED.",7cab6b14022d82ac43b4a478c56ec6df0b6190926ca8e1739ba5094bfd69620396923bff17334274b19c66bcd2ff4a17986340ec82a1919b3e181ed9523476f5,d9503515-9d15-4718-9a44-7db598b9eebb,581bbd5ba233088522c8ea7c836f9fe297b0c13b338d4edfd2d5170fec610970cc288ef22ffb01cc97978e513c88cbc9bdf948b10018873d6922c6fed7dc995d
7331,NEAR MISS 7331 - TUBING HANGER WITH PUP JOINT PRESSURE TEST WITH WRONG TEST CAP,OCCURRED_AT,CORRECT TEST CAP WAS REQUESTED FROM CLIENT.,7cab6b14022d82ac43b4a478c56ec6df0b6190926ca8e1739ba5094bfd69620396923bff17334274b19c66bcd2ff4a17986340ec82a1919b3e181ed9523476f5,1b283df1-1781-4d60-b161-cea4e7a3f607,581bbd5ba233088522c8ea7c836f9fe297b0c13b338d4edfd2d5170fec610970cc288ef22ffb01cc97978e513c88cbc9bdf948b10018873d6922c6fed7dc995d
7331,NEAR MISS 7331 - TUBING HANGER WITH PUP JOINT PRESSURE TEST WITH WRONG TEST CAP,CAUSED_BY,"UPON PRESSURING UP, LEAK WAS OBSERVED AT THE CONNECTION BETWEEN THE TEST CAP AND PUP PIECE. PRESSURE BLEED OFF PRIOR TO TIGHTENING OF THE TEST CAP.",7cab6b14022d82ac43b4a478c56ec6df0b6190926ca8e1739ba5094bfd69620396923bff17334274b19c66bcd2ff4a17986340ec82a1919b3e181ed9523476f5,508efed2-5a4c-49d7-b49b-fab0797d0137,581bbd5ba233088522c8ea7c836f9fe297b0c13b338d4edfd2d5170fec610970cc288ef22ffb01cc97978e513c88cbc9bdf948b10018873d6922c6fed7dc995d
7331,NEAR MISS 7331 - TUBING HANGER WITH PUP JOINT PRESSURE TEST WITH WRONG TEST CAP,USED_IN,08 JUNE – JSA PERFORMED BEFORE THE START OF WORK.08 JUNE 1100 HOURS – TEST CAP WAS MADE UP TO THE BOTTOM OF THE TUBE HANGER PUP PIECE AND HAND TIGHTEN.,7cab6b14022d82ac43b4a478c56ec6df0b6190926ca8e1739ba5094bfd69620396923bff17334274b19c66bcd2ff4a17986340ec82a1919b3e181ed9523476f5,18443f64-7bba-45f5-b3bd-eceb40c4356e,581bbd5ba233088522c8ea7c836f9fe297b0c13b338d4edfd2d5170fec610970cc288ef22ffb01cc97978e513c88cbc9bdf948b10018873d6922c6fed7dc995d
7331,NEAR MISS 7331 - TUBING HANGER WITH PUP JOINT PRESSURE TEST WITH WRONG TEST CAP,OCCURRED_AT,07 JUNE - TEST CAP WAS RECEIVED FROM CLIENT,7cab6b14022d82ac43b4a478c56ec6df0b6190926ca8e1739ba5094bfd69620396923bff17334274b19c66bcd2ff4a17986340ec82a1919b3e181ed9523476f5,2e8cc935-c256-4224-bd99-f3ae03465aa4,581bbd5ba233088522c8ea7c836f9fe297b0c13b338d4edfd2d5170fec610970cc288ef22ffb01cc97978e513c88cbc9bdf948b10018873d6922c6fed7dc995d
7352,ACCIDENT 7352 - FALL FROM BROKEN TOOL,CAUSED_BY,BROKEN PRI BAR,5eb847f2d585ed8f674e5d2242dbe2c979101c45c2be6b48ec79d19701dd5d877334188251943f3e36f19b56b02a1eb2b5af7a11bdee9c7c50a97bba94a9277e,5d3ea31b-276d-44cb-b51d-0de66a37a1b4,4084391ad600a66d44bc23e50a47f4241f9c8d6d33cc3d450c932bdeafed3dad92733ef17662037f603dc055227f17832d71f66edd707737c35fb5cbf2298548
7352,ACCIDENT 7352 - FALL FROM BROKEN TOOL,OCCURRED_AT,"HOUSTON, USA",5eb847f2d585ed8f674e5d2242dbe2c979101c45c2be6b48ec79d19701dd5d877334188251943f3e36f19b56b02a1eb2b5af7a11bdee9c7c50a97bba94a9277e,7896023f-4931-48aa-8521-c71359d02496,4084391ad600a66d44bc23e50a47f4241f9c8d6d33cc3d450c932bdeafed3dad92733ef17662037f603dc055227f17832d71f66edd707737c35fb5cbf2298548
7352,ACCIDENT 7352 - FALL FROM BROKEN TOOL,INVOLVED,"FMC TECHNOLOGIES, INC.",5eb847f2d585ed8f674e5d2242dbe2c979101c45c2be6b48ec79d19701dd5d877334188251943f3e36f19b56b02a1eb2b5af7a11bdee9c7c50a97bba94a9277e,166e1191-8666-4c3f-81e7-b45f13987e9a,4084391ad600a66d44bc23e50a47f4241f9c8d6d33cc3d450c932bdeafed3dad92733ef17662037f603dc055227f17832d71f66edd707737c35fb5cbf2298548
7352,ACCIDENT 7352 - FALL FROM BROKEN TOOL,OCCURRED_AT,2018-07-24,5eb847f2d585ed8f674e5d2242dbe2c979101c45c2be6b48ec79d19701dd5d877334188251943f3e36f19b56b02a1eb2b5af7a11bdee9c7c50a97bba94a9277e,c72f3904-2aec-4bbc-ac21-a002597fc467,4084391ad600a66d44bc23e50a47f4241f9c8d6d33cc3d450c932bdeafed3dad92733ef17662037f603dc055227f17832d71f66edd707737c35fb5cbf2298548
7383,NEAR MISS 7383 - STRUCTURE SLIDE INJURY,OCCURRED_AT,"LE TRAIT, FRANCE",80d7a10ff22e7c49147b770e74254cdd1ad8acb8d3a1a66459c87602a838eeb4eacf99e078574684ad30972c9017f3e45d969e0905273c4042556b7bf72aa2c2,5c16c16d-9edd-45ab-a6c1-f73ff5c1385a,00f2644cf9c721c7041d3e961871c659870682e3596fd4cdafef77a16dd2eabce31ed5948cfdaf51cb9195c1be88456831794a1da067c012bd1a69daa28c0a8d
7383,NEAR MISS 7383 - STRUCTURE SLIDE INJURY,OCCURRED_AT,2021-05-19,80d7a10ff22e7c49147b770e74254cdd1ad8acb8d3a1a66459c87602a838eeb4eacf99e078574684ad30972c9017f3e45d969e0905273c4042556b7bf72aa2c2,74438996-15d9-4565-ac73-d4bb0c030830,00f2644cf9c721c7041d3e961871c659870682e3596fd4cdafef77a16dd2eabce31ed5948cfdaf51cb9195c1be88456831794a1da067c012bd1a69daa28c0a8d
7383,NEAR MISS 7383 - STRUCTURE SLIDE INJURY,AFFECTED,BACK PAIN,80d7a10ff22e7c49147b770e74254cdd1ad8acb8d3a1a66459c87602a838eeb4eacf99e078574684ad30972c9017f3e45d969e0905273c4042556b7bf72aa2c2,461f1387-4e67-4a0e-9fb8-b7bda87887ec,00f2644cf9c721c7041d3e961871c659870682e3596fd4cdafef77a16dd2eabce31ed5948cfdaf51cb9195c1be88456831794a1da067c012bd1a69daa28c0a8d
7385,ACCIDENT 7385 - GLASS BREAKAGE BY STONE IMPACT,CAUSED_BY,STONE,ac8dfc3ab03e36ba01138795050ca9595479c2736bd15eaf9a203841f43fddf4661ae890c97c303d14eb56d9b92d342be67ac70df69a6b671e0f31b05b2811b2,0341e3f1-4473-4698-91a5-02979ad2ceab,70570c227ae42b5681321e4cbf276c7384595be3f1853044bac8aea0c4edd386b625234ae7f1ab508db847db73c9203b47842653dedd629525a5c5434ba61b21
7385,ACCIDENT 7385 - GLASS BREAKAGE BY STONE IMPACT,OCCURRED_AT,"NEUQUEN, ARGENTINA",ac8dfc3ab03e36ba01138795050ca9595479c2736bd15eaf9a203841f43fddf4661ae890c97c303d14eb56d9b92d342be67ac70df69a6b671e0f31b05b2811b2,ee81d98e-ad79-4493-9269-de785393ff10,70570c227ae42b5681321e4cbf276c7384595be3f1853044bac8aea0c4edd386b625234ae7f1ab508db847db73c9203b47842653dedd629525a5c5434ba61b21
7385,ACCIDENT 7385 - GLASS BREAKAGE BY STONE IMPACT,OCCURRED_AT,5/20/2021,ac8dfc3ab03e36ba01138795050ca9595479c2736bd15eaf9a203841f43fddf4661ae890c97c303d14eb56d9b92d342be67ac70df69a6b671e0f31b05b2811b2,83675152-0fed-49ad-89da-8155896729d9,70570c227ae42b5681321e4cbf276c7384595be3f1853044bac8aea0c4edd386b625234ae7f1ab508db847db73c9203b47842653dedd629525a5c5434ba61b21
7385,ACCIDENT 7385 - GLASS BREAKAGE BY STONE IMPACT,INVOLVED,TECHNICIAN'S VEHICLE,ac8dfc3ab03e36ba01138795050ca9595479c2736bd15eaf9a203841f43fddf4661ae890c97c303d14eb56d9b92d342be67ac70df69a6b671e0f31b05b2811b2,9069783f-7201-4be8-8a5f-7fe81f14225a,70570c227ae42b5681321e4cbf276c7384595be3f1853044bac8aea0c4edd386b625234ae7f1ab508db847db73c9203b47842653dedd629525a5c5434ba61b21
7388,ACCIDENT 7388 - CONGO ROAD ACCIDENT,INVOLVED,NTELO CRISTMAN,adc1ecf11e25f1ad2d3e202323ec1c62b7c61006661e4b4455f639872d58590615e0f36758f5fb6e18bfa144951cff664b00a604b3044a133bb20b371458e40f,31e5e418-dc19-42b8-ab2d-b46529db1b36,53fb3ef8a60abf415a54489fc717c26796f428f5e3fd163fecc472540236a12c84655115826c5ff475bc0c7d8d739aa0bc76a3c50ce5304a77053e6377d21813
7388,ACCIDENT 7388 - CONGO ROAD ACCIDENT,USED_IN,TOYOTA BJ,adc1ecf11e25f1ad2d3e202323ec1c62b7c61006661e4b4455f639872d58590615e0f36758f5fb6e18bfa144951cff664b00a604b3044a133bb20b371458e40f,63047d5b-4aa7-45a2-95bb-3f3b901fd6bb,53fb3ef8a60abf415a54489fc717c26796f428f5e3fd163fecc472540236a12c84655115826c5ff475bc0c7d8d739aa0bc76a3c50ce5304a77053e6377d21813
7388,ACCIDENT 7388 - CONGO ROAD ACCIDENT,OCCURRED_AT,ENI CONGO MBONDI ONSHORE SITE,adc1ecf11e25f1ad2d3e202323ec1c62b7c61006661e4b4455f639872d58590615e0f36758f5fb6e18bfa144951cff664b00a604b3044a133bb20b371458e40f,2715c34b-182b-4013-9310-e587d7eb40d1,53fb3ef8a60abf415a54489fc717c26796f428f5e3fd163fecc472540236a12c84655115826c5ff475bc0c7d8d739aa0bc76a3c50ce5304a77053e6377d21813
7388,ACCIDENT 7388 - CONGO ROAD ACCIDENT,OCCURRED_AT,"MAY 18, 2021 14:30",adc1ecf11e25f1ad2d3e202323ec1c62b7c61006661e4b4455f639872d58590615e0f36758f5fb6e18bfa144951cff664b00a604b3044a133bb20b371458e40f,daf496a9-0465-4651-a4c5-f0808fb66a22,53fb3ef8a60abf415a54489fc717c26796f428f5e3fd163fecc472540236a12c84655115826c5ff475bc0c7d8d739aa0bc76a3c50ce5304a77053e6377d21813
7388,716461 - SI CONGO - PROPERTY DAMAGED ROAD ACCIDENT,INVOLVED,INTELEX,3294bd254a7e593435bc5a3e13014c47c081ead5ff873cd7546facf7a65cb34467a6e0adc76556b448518dbf71d8fa7047c02539fdc724edc45e22e20bb81e00,5055bc8d-3f4f-44ef-a0a7-ec5566f1b529,53fb3ef8a60abf415a54489fc717c26796f428f5e3fd163fecc472540236a12c84655115826c5ff475bc0c7d8d739aa0bc76a3c50ce5304a77053e6377d21813
7388,ACCIDENT 7388 - CONGO ROAD ACCIDENT,INVOLVED,MOHAMED ABDELHADY,adc1ecf11e25f1ad2d3e202323ec1c62b7c61006661e4b4455f639872d58590615e0f36758f5fb6e18bfa144951cff664b00a604b3044a133bb20b371458e40f,e4b1ba90-1a12-436d-8723-ad48e20206b2,53fb3ef8a60abf415a54489fc717c26796f428f5e3fd163fecc472540236a12c84655115826c5ff475bc0c7d8d739aa0bc76a3c50ce5304a77053e6377d21813
7388,716461 - SI CONGO - PROPERTY DAMAGED ROAD ACCIDENT,INVOLVED,SURFACE,3294bd254a7e593435bc5a3e13014c47c081ead5ff873cd7546facf7a65cb34467a6e0adc76556b448518dbf71d8fa7047c02539fdc724edc45e22e20bb81e00,68b84af6-d686-4dd5-9c20-27e28c24ad80,53fb3ef8a60abf415a54489fc717c26796f428f5e3fd163fecc472540236a12c84655115826c5ff475bc0c7d8d739aa0bc76a3c50ce5304a77053e6377d21813
7388,716461 - SI CONGO - PROPERTY DAMAGED ROAD ACCIDENT,INVOLVED,SURFACE INTERNATIONAL,3294bd254a7e593435bc5a3e13014c47c081ead5ff873cd7546facf7a65cb34467a6e0adc76556b448518dbf71d8fa7047c02539fdc724edc45e22e20bb81e00,d8683d5e-53b1-4dd7-88aa-b794093eb245,53fb3ef8a60abf415a54489fc717c26796f428f5e3fd163fecc472540236a12c84655115826c5ff475bc0c7d8d739aa0bc76a3c50ce5304a77053e6377d21813
7389,ACCIDENT 7389 - DROPPED OBJECT - CHAIN BLOCK FAILURE,OCCURRED_AT,"RIO DE JANEIRO, BRAZIL",0edb8913aca56ac25029ebc4643aa34314b1cf21c26cd858584d9ebef99f016d33bf2fbf825c352555a3541da70951b182b229bcb9d0b664ae89bd3cd1db674a,13052eca-4b04-4eb7-b3bc-f694a529cab2,7bcf98cd0c481e152e80db3cf5d470c29685354258d29a269267a7f981d23eca09accecd37e23e99a7c45be17e0024d4b038a601730d7c78d105c1fb54c31f5d
7389,ACCIDENT 7389 - DROPPED OBJECT - CHAIN BLOCK FAILURE,INVOLVED,DEFAULT CLIENT,0edb8913aca56ac25029ebc4643aa34314b1cf21c26cd858584d9ebef99f016d33bf2fbf825c352555a3541da70951b182b229bcb9d0b664ae89bd3cd1db674a,cbc12f94-c265-473f-9794-f49768fb0529,7bcf98cd0c481e152e80db3cf5d470c29685354258d29a269267a7f981d23eca09accecd37e23e99a7c45be17e0024d4b038a601730d7c78d105c1fb54c31f5d
7389,ACCIDENT 7389 - DROPPED OBJECT - CHAIN BLOCK FAILURE,OCCURRED_AT,SKANDI VITORIA,0edb8913aca56ac25029ebc4643aa34314b1cf21c26cd858584d9ebef99f016d33bf2fbf825c352555a3541da70951b182b229bcb9d0b664ae89bd3cd1db674a,fe7184e5-b18f-4f37-ac3b-10cdff877143,7bcf98cd0c481e152e80db3cf5d470c29685354258d29a269267a7f981d23eca09accecd37e23e99a7c45be17e0024d4b038a601730d7c78d105c1fb54c31f5d
7389,ACCIDENT 7389 - DROPPED OBJECT - CHAIN BLOCK FAILURE,INVOLVED,TECHNIPFMC,0edb8913aca56ac25029ebc4643aa34314b1cf21c26cd858584d9ebef99f016d33bf2fbf825c352555a3541da70951b182b229bcb9d0b664ae89bd3cd1db674a,8e47f37f-da9c-4b52-bad0-916c0b980f06,7bcf98cd0c481e152e80db3cf5d470c29685354258d29a269267a7f981d23eca09accecd37e23e99a7c45be17e0024d4b038a601730d7c78d105c1fb54c31f5d
7389,ACCIDENT 7389 - DROPPED OBJECT - CHAIN BLOCK FAILURE,OCCURRED_AT,SOUTH AMERICA,0edb8913aca56ac25029ebc4643aa34314b1cf21c26cd858584d9ebef99f016d33bf2fbf825c352555a3541da70951b182b229bcb9d0b664ae89bd3cd1db674a,464bdf08-e0a9-4555-9d0b-d25af7d245fa,7bcf98cd0c481e152e80db3cf5d470c29685354258d29a269267a7f981d23eca09accecd37e23e99a7c45be17e0024d4b038a601730d7c78d105c1fb54c31f5d
7389,ACCIDENT 7389 - DROPPED OBJECT - CHAIN BLOCK FAILURE,INVOLVED,PETROBRAS,0edb8913aca56ac25029ebc4643aa34314b1cf21c26cd858584d9ebef99f016d33bf2fbf825c352555a3541da70951b182b229bcb9d0b664ae89bd3cd1db674a,9021267a-c0ac-45aa-b511-89f230469a61,7bcf98cd0c481e152e80db3cf5d470c29685354258d29a269267a7f981d23eca09accecd37e23e99a7c45be17e0024d4b038a601730d7c78d105c1fb54c31f5d
7389,ACCIDENT 7389 - DROPPED OBJECT - CHAIN BLOCK FAILURE,OCCURRED_AT,2021-05-20,0edb8913aca56ac25029ebc4643aa34314b1cf21c26cd858584d9ebef99f016d33bf2fbf825c352555a3541da70951b182b229bcb9d0b664ae89bd3cd1db674a,7af56273-fd44-4ec3-a02b-76d9ff70255f,7bcf98cd0c481e152e80db3cf5d470c29685354258d29a269267a7f981d23eca09accecd37e23e99a7c45be17e0024d4b038a601730d7c78d105c1fb54c31f5d
7393,NEAR MISS 7393 - INCOMPLETE SECTION CUTTING ACCIDENT - ULTRASOUND SPOOLBASE CUT,OCCURRED_AT,5/25/2021,99cda73573fed7748daf72ffbdc19386dfa6afbdfb9badeefd5a85736af821d8e4ec3c4706e6ba6f4a3b771d9dc4eb01cc2098aa8318227ab9a1192905947132,0355b7e0-54d3-4dfd-9d7d-fbdf16f8067f,09e4df33b8ab3a43f84e3566b252aba691d4fd46daabf73a65cbbb66462e5e2f353f9f2e4ed944610a7a4b8e902ae811beba941543dc108aad0f226d07d091df
7393,NEAR MISS 7393 - INCOMPLETE SECTION CUTTING ACCIDENT - ULTRASOUND SPOOLBASE CUT,USED_IN,DRY CUT,99cda73573fed7748daf72ffbdc19386dfa6afbdfb9badeefd5a85736af821d8e4ec3c4706e6ba6f4a3b771d9dc4eb01cc2098aa8318227ab9a1192905947132,1e3e6054-8a6e-43c6-8fa6-757ca69c05c1,09e4df33b8ab3a43f84e3566b252aba691d4fd46daabf73a65cbbb66462e5e2f353f9f2e4ed944610a7a4b8e902ae811beba941543dc108aad0f226d07d091df
7393,NEAR MISS 7393 - INCOMPLETE SECTION CUTTING ACCIDENT - ULTRASOUND SPOOLBASE CUT,INVOLVED,TEAM,99cda73573fed7748daf72ffbdc19386dfa6afbdfb9badeefd5a85736af821d8e4ec3c4706e6ba6f4a3b771d9dc4eb01cc2098aa8318227ab9a1192905947132,9d898ae4-b196-4644-a7f0-8435a656a7fe,09e4df33b8ab3a43f84e3566b252aba691d4fd46daabf73a65cbbb66462e5e2f353f9f2e4ed944610a7a4b8e902ae811beba941543dc108aad0f226d07d091df
7393,NEAR MISS 7393 - INCOMPLETE SECTION CUTTING ACCIDENT - ULTRASOUND SPOOLBASE CUT,INVOLVED,DOZER OPERATOR,99cda73573fed7748daf72ffbdc19386dfa6afbdfb9badeefd5a85736af821d8e4ec3c4706e6ba6f4a3b771d9dc4eb01cc2098aa8318227ab9a1192905947132,e88cf074-3d15-4f7d-8ca6-e1fec4b6e7e9,09e4df33b8ab3a43f84e3566b252aba691d4fd46daabf73a65cbbb66462e5e2f353f9f2e4ed944610a7a4b8e902ae811beba941543dc108aad0f226d07d091df
7393,NEAR MISS 7393 - INCOMPLETE SECTION CUTTING ACCIDENT - ULTRASOUND SPOOLBASE CUT,OCCURRED_AT,ACU SPOOLBASE,99cda73573fed7748daf72ffbdc19386dfa6afbdfb9badeefd5a85736af821d8e4ec3c4706e6ba6f4a3b771d9dc4eb01cc2098aa8318227ab9a1192905947132,ca829b4f-c143-4bd5-9a7f-2ec612f4fe83,09e4df33b8ab3a43f84e3566b252aba691d4fd46daabf73a65cbbb66462e5e2f353f9f2e4ed944610a7a4b8e902ae811beba941543dc108aad0f226d07d091df
7393,NEAR MISS 7393 - INCOMPLETE SECTION CUTTING ACCIDENT - ULTRASOUND SPOOLBASE CUT,INVOLVED,"TECHNIP BRASIL - ENGENHARIA, INSTALACOES E APOIO MARITIMO LTDA",99cda73573fed7748daf72ffbdc19386dfa6afbdfb9badeefd5a85736af821d8e4ec3c4706e6ba6f4a3b771d9dc4eb01cc2098aa8318227ab9a1192905947132,7c233caf-8390-437d-abe2-9062a6cf3fbd,09e4df33b8ab3a43f84e3566b252aba691d4fd46daabf73a65cbbb66462e5e2f353f9f2e4ed944610a7a4b8e902ae811beba941543dc108aad0f226d07d091df
7393,NEAR MISS 7393 - INCOMPLETE SECTION CUTTING ACCIDENT - ULTRASOUND SPOOLBASE CUT,OCCURRED_AT,WS 08,99cda73573fed7748daf72ffbdc19386dfa6afbdfb9badeefd5a85736af821d8e4ec3c4706e6ba6f4a3b771d9dc4eb01cc2098aa8318227ab9a1192905947132,a2e56bcc-0cc6-4003-9ef8-2ebfac3c569a,09e4df33b8ab3a43f84e3566b252aba691d4fd46daabf73a65cbbb66462e5e2f353f9f2e4ed944610a7a4b8e902ae811beba941543dc108aad0f226d07d091df
7393,NEAR MISS 7393 - INCOMPLETE SECTION CUTTING ACCIDENT - ULTRASOUND SPOOLBASE CUT,INVOLVED,TECHNIPFMC,99cda73573fed7748daf72ffbdc19386dfa6afbdfb9badeefd5a85736af821d8e4ec3c4706e6ba6f4a3b771d9dc4eb01cc2098aa8318227ab9a1192905947132,521758a0-9cb8-4a7c-9ae7-05097d9a412a,09e4df33b8ab3a43f84e3566b252aba691d4fd46daabf73a65cbbb66462e5e2f353f9f2e4ed944610a7a4b8e902ae811beba941543dc108aad0f226d07d091df
7393,NEAR MISS 7393 - INCOMPLETE SECTION CUTTING ACCIDENT - ULTRASOUND SPOOLBASE CUT,INVOLVED,PANEL/TFMC OPERATOR,99cda73573fed7748daf72ffbdc19386dfa6afbdfb9badeefd5a85736af821d8e4ec3c4706e6ba6f4a3b771d9dc4eb01cc2098aa8318227ab9a1192905947132,f494686c-7b2e-4e0c-ae64-0bdca303d83b,09e4df33b8ab3a43f84e3566b252aba691d4fd46daabf73a65cbbb66462e5e2f353f9f2e4ed944610a7a4b8e902ae811beba941543dc108aad0f226d07d091df
7393,NEAR MISS 7393 - INCOMPLETE SECTION CUTTING ACCIDENT - ULTRASOUND SPOOLBASE CUT,INVOLVED,WELDING SUPERVISOR,99cda73573fed7748daf72ffbdc19386dfa6afbdfb9badeefd5a85736af821d8e4ec3c4706e6ba6f4a3b771d9dc4eb01cc2098aa8318227ab9a1192905947132,2caea247-4c3b-418a-bc8a-0473dddfb254,09e4df33b8ab3a43f84e3566b252aba691d4fd46daabf73a65cbbb66462e5e2f353f9f2e4ed944610a7a4b8e902ae811beba941543dc108aad0f226d07d091df
7393,NEAR MISS 7393 - INCOMPLETE SECTION CUTTING ACCIDENT - ULTRASOUND SPOOLBASE CUT,CAUSED_BY,INCOMPLETE SECTION CUTTING OPERATION,99cda73573fed7748daf72ffbdc19386dfa6afbdfb9badeefd5a85736af821d8e4ec3c4706e6ba6f4a3b771d9dc4eb01cc2098aa8318227ab9a1192905947132,1c1fb1c7-5e26-42e5-978c-2ea97f1673f5,09e4df33b8ab3a43f84e3566b252aba691d4fd46daabf73a65cbbb66462e5e2f353f9f2e4ed944610a7a4b8e902ae811beba941543dc108aad0f226d07d091df
7399,ACCIDENT 7399 - DAMAGE TO REJECT AREA ROLETTE BUMPERS,OCCURRED_AT,5/29/2021,0de3c4b458da5d6d5fcb6ce38dd0cbf336d457efc2fcec199e404272f379e1c68dc21092d7092a181657be80c910b9c0f94c576f226a557c2180de90277329d1,cc35b583-290c-4dad-853b-c77246e07c0a,2f2190923c8ff81544a55bfffe44c9e3375f54dff2183ef74f57c30f45f4fe5817dc1e08de5b0dab7b79cf383e2770ccf468982ea4937b490e24d98c6a7f22d4
7399,ACCIDENT 7399 - DAMAGE TO REJECT AREA ROLETTE BUMPERS,INVOLVED,FRONT LOADER,0de3c4b458da5d6d5fcb6ce38dd0cbf336d457efc2fcec199e404272f379e1c68dc21092d7092a181657be80c910b9c0f94c576f226a557c2180de90277329d1,f5f20abc-7ac6-43f4-a39f-00bf60b86af0,2f2190923c8ff81544a55bfffe44c9e3375f54dff2183ef74f57c30f45f4fe5817dc1e08de5b0dab7b79cf383e2770ccf468982ea4937b490e24d98c6a7f22d4
7399,ACCIDENT 7399 - DAMAGE TO REJECT AREA ROLETTE BUMPERS,OCCURRED_AT,ACU SPOOLBASE,0de3c4b458da5d6d5fcb6ce38dd0cbf336d457efc2fcec199e404272f379e1c68dc21092d7092a181657be80c910b9c0f94c576f226a557c2180de90277329d1,cedfb0d2-7e68-4f07-ae22-273d751aeb74,2f2190923c8ff81544a55bfffe44c9e3375f54dff2183ef74f57c30f45f4fe5817dc1e08de5b0dab7b79cf383e2770ccf468982ea4937b490e24d98c6a7f22d4
7399,ACCIDENT 7399 - DAMAGE TO REJECT AREA ROLETTE BUMPERS,USED_IN,TUBE,0de3c4b458da5d6d5fcb6ce38dd0cbf336d457efc2fcec199e404272f379e1c68dc21092d7092a181657be80c910b9c0f94c576f226a557c2180de90277329d1,3e24038e-591b-414d-be8a-48fa346678e0,2f2190923c8ff81544a55bfffe44c9e3375f54dff2183ef74f57c30f45f4fe5817dc1e08de5b0dab7b79cf383e2770ccf468982ea4937b490e24d98c6a7f22d4
7404,NEAR MISS 7404 - QUASE-ACIDENTE - A?U SPOOLBASE: VAZEMENTO DE OLEO DIESEL,CAUSED_BY,GENERATORS,b4cea4c56029fa5a920961a0a632dd348d4d66ad305f37f2cd33141cecde824b3ee1e04f603fd23b9c26f7697f10c19b47ea84db6ff1297de2b85e194ceeca39,2dee4779-74ae-4fcc-849f-c0820bbaa911,5795d4dfd8e3302bf3ac0d876956c6bf8fedd57aeeea8338f1a9049d36ed92d58fe7b85f77f004ef2d5ef4f10397638f61543bd236b894d6e848978cc38efb07
7404,NEAR MISS 7404 - QUASE-ACIDENTE - A?U SPOOLBASE: VAZEMENTO DE OLEO DIESEL,AFFECTED,SOIL,b4cea4c56029fa5a920961a0a632dd348d4d66ad305f37f2cd33141cecde824b3ee1e04f603fd23b9c26f7697f10c19b47ea84db6ff1297de2b85e194ceeca39,47f26889-8a4f-4f5e-a8fd-2180ee5f4d61,5795d4dfd8e3302bf3ac0d876956c6bf8fedd57aeeea8338f1a9049d36ed92d58fe7b85f77f004ef2d5ef4f10397638f61543bd236b894d6e848978cc38efb07
7404,NEAR MISS 7404 - QUASE-ACIDENTE - A?U SPOOLBASE: VAZEMENTO DE OLEO DIESEL,INVOLVED,SERIMAX,b4cea4c56029fa5a920961a0a632dd348d4d66ad305f37f2cd33141cecde824b3ee1e04f603fd23b9c26f7697f10c19b47ea84db6ff1297de2b85e194ceeca39,66c5bc4f-d1f0-464f-981a-35434c5ffb70,5795d4dfd8e3302bf3ac0d876956c6bf8fedd57aeeea8338f1a9049d36ed92d58fe7b85f77f004ef2d5ef4f10397638f61543bd236b894d6e848978cc38efb07
7404,NEAR MISS 7404 - QUASE-ACIDENTE - A?U SPOOLBASE: VAZEMENTO DE OLEO DIESEL,INVOLVED,PIH,b4cea4c56029fa5a920961a0a632dd348d4d66ad305f37f2cd33141cecde824b3ee1e04f603fd23b9c26f7697f10c19b47ea84db6ff1297de2b85e194ceeca39,9feecc03-0053-42eb-a10d-d8067dce97ab,5795d4dfd8e3302bf3ac0d876956c6bf8fedd57aeeea8338f1a9049d36ed92d58fe7b85f77f004ef2d5ef4f10397638f61543bd236b894d6e848978cc38efb07
7404,NEAR MISS 7404 - QUASE-ACIDENTE - A?U SPOOLBASE: VAZEMENTO DE OLEO DIESEL,OCCURRED_AT,ACU SPOOLBASE,b4cea4c56029fa5a920961a0a632dd348d4d66ad305f37f2cd33141cecde824b3ee1e04f603fd23b9c26f7697f10c19b47ea84db6ff1297de2b85e194ceeca39,2a05a8f4-e3a3-4fe2-80cc-cdce91e7feff,5795d4dfd8e3302bf3ac0d876956c6bf8fedd57aeeea8338f1a9049d36ed92d58fe7b85f77f004ef2d5ef4f10397638f61543bd236b894d6e848978cc38efb07
